Player,Guild,Kills,Deaths,Fame
ydwhoru,-,0,1,1395
yds666,-,0,0,446723
yds666,Free Butterfly,9,4,1578531
yds666,CCTV,0,4,1849690
ydbdjsxxx,Wing of Liberty,0,7,194117
yc6969,NULL,0,7,64452
ybdada,CCTV,84,65,40163666
yb369,L122844033,1,5,34488
yazael,GOD EATER,10,6,2236367
yayatbeceng,overbudget,0,1,2756
yayatbeceng,-,0,0,161
yayadeba,Red Circle,22,29,2498112
yaya111,Mika,1,2,1718406
yaxiela,GOD EATER,25,73,6930418
yawyaw67,CVLT,0,1,24378
yawatt,V A G A B O N D,42,43,18093786
yauwg,-,3,0,199095
yatomaru,We asked,0,3,488141
yatomaru,WeAsked,0,15,1527821
yassaa,TRlUMPH,13,17,6215942
yashlegrand,WARRIORS INITIATES,0,2,11058
yariman,KUMA,9,7,1910327
yard,good bomb,13,12,3623765
yard,V A G A B O N D,2,1,136521
yard,Another,5,4,1293988
yard,GOBLINS,24,3,3920556
yapppi,Rescue Station,1,1,278958
yapppi,Fake engage,0,3,1966
yaoyaoling110,Avalon Little Punch,0,1,0
yaowu,Mika,39,42,27926532
yaoshui,MoneyMoneyComeOn,0,1,35990
yaogezixingche,Mika,18,5,5174299
yaoan,Old Man,6,9,890535
yanzz7,PDl PERJUANGAN,0,0,2166
yanyuann,Crusader Kings,13,16,3726773
yantotleser,Dark Looters,9,40,2364303
yansio,CCTV,5,6,4432803
yann77,TAKEDA 24,0,7,157912
yanmo233,QuQnnTATnnOvO,0,10,2166191
yanhao894,Kunlun Jade QingJing,0,1,0
yanhao777,A you ok,53,11,3588872
yanhao777,Boar Army,2,2,402555
yanhao777,A Brave Man,30,6,627294
yangzhumaaaaaaa,Mamboo,0,1,0
yangyuba,Meeting Stone,0,2,80480
yangxia,PSC,24,13,3002354
yanguiren,SO EZ,0,2,0
yangmou,Pink 7,57,40,5165848
yangmoro,Meerkat Assemble,45,12,12067238
yangliuyiyi,Jia Nan,2,6,636574
yanggank,Carrot Payment,0,1,0
yangcg,Farm Or Die,1,4,2886309
yangcanjin,red king,5,0,1092486
yang2002,HanRyang,12,10,692677
yang2,Life or Death,16,6,568582
yang2,Red Circle,14,10,491796
yanbing78,Titan Blaze,8,2,52121
yan10086,Free Butterfly,1,5,294568
yamonfang,Dotorii,2,0,104158
yamadang,V A G A B O N D,7,14,9649702
