Player,Guild,Wins,Losses,Total,Winrate_%
NiceFocus,Life is game,40,27,67,59.7
EFRAILIN02,Llamitas Su Su sum,40,28,68,58.82
Tongisha,AO University,40,29,69,57.97
CH0UJI,XNoMercy,40,30,70,57.14
chimkinnn,AO University,40,30,70,57.14
Paraadox,AO University,40,33,73,54.79
Rocnarx,The Rugrats,40,33,73,54.79
Rhanian,AO University,40,35,75,53.33
RokunXx,IFures,40,35,75,53.33
TheRealTormond,Evil AssassinsGreed,40,35,75,53.33
Mariguanero22,The Rugrats,40,37,77,51.95
WealthyPatron,Evil AssassinsGreed,40,37,77,51.95
ERAGONCR7,Gankers LetaLes,40,40,80,50.0
twitchdarkmeatt,Battle Rush,40,40,80,50.0
StolenCigar,Mythix,40,41,81,49.38
Vruxen,I M O R T A I S,40,48,88,45.45
midelACC,TU MAMMA,40,49,89,44.94
DarthBaggins,Contingent,40,50,90,44.44
Palvione,KR SEED,40,52,92,43.48
UnTechoParaChile,R3conecting,40,52,92,43.48
AresElviejo,Mono Con Navaja,40,54,94,42.55
Dimonny,Ministry Of Bandits,40,55,95,42.11
Zebaxztian,Ministry Of Bandits,40,55,95,42.11
0tap,NO HOLDING,40,56,96,41.67
kiteback,KR SEED,40,56,96,41.67
Borobia23,P U R G 4 T O R Y,40,57,97,41.24
eopaiva,Unslave,40,59,99,40.4
Sarelida,Free Beer,40,61,101,39.6
Wet,Free Beer,40,72,112,35.71
HYPIJUMP,Instic,40,76,116,34.48
DanteTheOutlaw,R3conecting,40,81,121,33.06
DesgarradorDeAN0,Curriculum Vitae,39,8,47,82.98
tkxl,PlVAS,39,10,49,79.59
elnocturno,INTERDITS,39,11,50,78.0
xPeronistax,PlVAS,39,11,50,78.0
Zlolu,Error 404 Not Found,39,13,52,75.0
FERALCACHOFA,Outlimits,39,15,54,72.22
HIjadelpico,Mono Con Navaja,39,17,56,69.64
MaickPK,lnsanos por PVE,39,17,56,69.64
LucasBandido,PlVAS,39,19,58,67.24
Danielxd2021,YOU_ARE_DEAD,39,20,59,66.1
GTR342,Evil Kool Aid,39,20,59,66.1
HUNK714,Outlimits,39,20,59,66.1
IGOR724,Life is game,39,20,59,66.1
MintuRaikkonen,Evil Gatitos,39,20,59,66.1
jeers6,The Rugrats,39,21,60,65.0
yalens12,Curriculum Vitae,39,23,62,62.9
daniuwu789,BlackSm0ke,39,24,63,61.9
Caballerotag,Evil Gatitos,39,25,64,60.94
Guizoba,Mao de Elastico,39,25,64,60.94
Maecachorra,D I N O C O,39,25,64,60.94
Anttsy,Life is game,39,26,65,60.0
ElMagoPrior,S L I C E D,39,26,65,60.0
HalfGoldHeart,Rogue Natives,39,28,67,58.21
flores01,YOU_ARE_DEAD,39,28,67,58.21
Dapwen,Post-Mortemm,39,29,68,57.35
JohnZz08,Outlimits,39,29,68,57.35
Keypusher,Evil Kool Aid,39,29,68,57.35
dracorc14,R3conecting,39,32,71,54.93
B3LL26,lnsanos por PVE,39,36,75,52.0
Vordk,Rogue Natives,39,36,75,52.0
Rolyat,YOU_ARE_DEAD,39,37,76,51.32
Folkz,D I N O C O,39,42,81,48.15
Saani,Curriculum Vitae,39,42,81,48.15
GloriaTrevis,R E Q U 1 E M,39,43,82,47.56
Suppmainnot,Slammed,39,46,85,45.88
1tartaro1,TU MAMMA,39,49,88,44.32
nairodsf,desavence,39,50,89,43.82
cratos677,TU MAMMA,39,57,96,40.62
PerraLoba,Gankers LetaLes,39,64,103,37.86
TeAmoMuchote,Curriculum Vitae,39,64,103,37.86
Hyjinxxxx,Free Beer,39,65,104,37.5
PaulCoulson593,INTERDITS,38,8,46,82.61
LanSt2z,PlVAS,38,9,47,80.85
Zeckv1,Curriculum Vitae,38,10,48,79.17
Melvus,PlVAS,38,11,49,77.55
PleymaxYT,BlackSm0ke,38,11,49,77.55
Xaandeee,PlVAS,38,12,50,76.0
Voskvask,PlVAS,38,13,51,74.51
musilonga,DARKM1GHT,38,13,51,74.51
Ismoilegend,Life is game,38,16,54,70.37
nois3r,Curriculum Vitae,38,17,55,69.09
KFiora,Mono Con Navaja,38,18,56,67.86
NHJpedro,INTERDITS,38,18,56,67.86
BongoDrum,Keybump,38,20,58,65.52
XDanielX11,Llamitas Su Su sum,38,21,59,64.41
ArsenalKrepkoe,Life is game,38,22,60,63.33
444ye,Cheer,38,23,61,62.3
Bionicjv,Mao de Elastico,38,23,61,62.3
agn7,Who is Lobitos,38,23,61,62.3
shaaaaarrr,The Rugrats,38,23,61,62.3
IsnTaylor,Who is Lobitos,38,24,62,61.29
ThePunisherOfi,Outlimits,38,24,62,61.29
Night81,Life is game,38,32,70,54.29
RompePuerta,OG BlackWater,38,32,70,54.29
geovanalive,Evil Kool Aid,38,32,70,54.29
DiscipulodeeNCii,Evil Gatitos,38,33,71,53.52
Lisaul,Who is Lobitos,38,34,72,52.78
SanPatrickZVZ,XNoMercy,38,37,75,50.67
Nanzur,Slammed,38,40,78,48.72
lei2077,Cheer,38,41,79,48.1
Ba3rbarossa,PlVAS,38,43,81,46.91
sellsinNQ,B U R N I N,38,44,82,46.34
CiaranSlytherin,B U R N I N,38,47,85,44.71
EvilDarknessss,Slammed,38,47,85,44.71
MARECALOS1,B U R N I N,38,48,86,44.19
vipers430,lBlack Handl,38,51,89,42.7
SalvadorAllende,N A G A S A K l,38,55,93,40.86
carliani,Gankers LetaLes,38,61,99,38.38
Semele,Arcosanti,38,79,117,32.48
MakoCrafter,DARKM1GHT,37,8,45,82.22
GoldOfhouse,PlVAS,37,9,46,80.43
ReiCone,PlVAS,37,9,46,80.43
Hanckz,INTERDITS,37,11,48,77.08
eoGDNN,F4RIA DIVINA,37,11,48,77.08
KnifeDay,Evil Kool Aid,37,14,51,72.55
Kagullar,Curriculum Vitae,37,16,53,69.81
Poneicornio,Mao de Elastico,37,17,54,68.52
Harumin11,Curriculum Vitae,37,19,56,66.07
SunriseInkyoto,Who is Lobitos,37,19,56,66.07
AterCust0m,Curriculum Vitae,37,20,57,64.91
CrazyArgonian20,Error 404 Not Found,37,22,59,62.71
MarkZuckerman,Evil Kool Aid,37,22,59,62.71
VENTO94,I B E R I A N,37,22,59,62.71
hispanicmamba,Evil Kool Aid,37,22,59,62.71
NoSoyElisea,The Rugrats,37,23,60,61.67
1YABOKU1,Evil Gatitos,37,24,61,60.66
Fukuchosen,lnsanos por PVE,37,24,61,60.66
JFalcs,AO University,37,24,61,60.66
NightPike,Victory or Valhalla - NA,37,24,61,60.66
THCplayer,The Rugrats,37,24,61,60.66
Oakon,AO University,37,25,62,59.68
LadyG0AT,XNoMercy,37,26,63,58.73
xxAlbafikaxx,Error 404 Not Found,37,26,63,58.73
DemonRisty,lBlack Handl,37,27,64,57.81
juulbattery,Slammed,37,27,64,57.81
ReijiSid,Curriculum Vitae,37,28,65,56.92
AshfaltFu,AO University,37,30,67,55.22
xYRTx,Battle Rush,37,30,67,55.22
bossananc,Rogue Natives,37,31,68,54.41
DOMEReCOME,I M O R T A I S,37,38,75,49.33
Linaqp,R E Q U 1 E M,37,38,75,49.33
elcapo2023,NO HOLDING,37,38,75,49.33
motoboymedieval,I M O R T A I S,37,39,76,48.68
LinekerDruid,I M O R T A I S,37,41,78,47.44
NomNomNyam,KR SEED,37,43,80,46.25
DrunkenC1,KR SEED,37,51,88,42.05
Pwaka,Contingent,37,52,89,41.57
MATTHXZ,desavence,37,56,93,39.78
Tumbacocos,Gankers LetaLes,37,58,95,38.95
Prifma,R3conecting,37,59,96,38.54
Kmilo,Royal Ratpack,37,61,98,37.76
brandad,1NFIN1TY,37,65,102,36.27
SweatingGravy,Contingent,37,67,104,35.58
ARAGON777,Warriors of the AEsir,37,131,168,22.02
zAquasny,PlVAS,36,5,41,87.8
ChuponEIGozu,Curriculum Vitae,36,6,42,85.71
Ultramomo2,PlVAS,36,8,44,81.82
llDEMONSxx,Curriculum Vitae,36,8,44,81.82
LTDzeus,F4RIA DIVINA,36,11,47,76.6
Mulathor,PlVAS,36,13,49,73.47
Qxick,Evil Kool Aid,36,14,50,72.0
1Valki,The Rugrats,36,15,51,70.59
EdMolina,Mono Con Navaja,36,15,51,70.59
CRUXII,PlVAS,36,16,52,69.23
Argonaut0981,IFures,36,18,54,66.67
GuizzaarD,F4RIA DIVINA,36,18,54,66.67
Dandara369,Mao de Elastico,36,19,55,65.45
PAPIjorpi1,Error 404 Not Found,36,19,55,65.45
Bra1s,Slammed,36,20,56,64.29
BreynerBP,Who is Lobitos,36,20,56,64.29
Zryiachiy,Mao de Elastico,36,21,57,63.16
BuscoGoticaQlona,Who is Lobitos,36,22,58,62.07
Cheth,lBlack Handl,36,24,60,60.0
ImBlueS,Victory or Valhalla - NA,36,24,60,60.0
calendariousado,Mao de Elastico,36,24,60,60.0
AbyssAB,Error 404 Not Found,36,25,61,59.02
XCazuelaDeCarne,BlackSm0ke,36,25,61,59.02
AkTr0voada,lnsanos por PVE,36,26,62,58.06
KANUTH,GELO E TECO,36,26,62,58.06
ryaco18,Post-Mortemm,36,29,65,55.38
AegonSorTT,S L I C E D,36,30,66,54.55
Dainof,KON TAC TO,36,32,68,52.94
Akoori,S L I C E D,36,34,70,51.43
BrenShield,Rogue Natives,36,34,70,51.43
HaDwoong,KR SEED,36,35,71,50.7
Kostora,Evil AssassinsGreed,36,35,71,50.7
ayudatengotrauma,TU MAMMA,36,36,72,50.0
xStagnate,Battle Rush,36,36,72,50.0
xlArcanjowxl,S L I C E D,36,36,72,50.0
GiorgosAm,Evil AssassinsGreed,36,38,74,48.65
TeddyGirll,Evil AssassinsGreed,36,39,75,48.0
Jerling,Ministry Of Bandits,36,42,78,46.15
Azasin19,LatinWarriors,36,44,80,45.0
Skeww,TU MAMMA,36,52,88,40.91
mohatrt,NO HOLDING,36,52,88,40.91
DiTank,TU MAMMA,36,68,104,34.62
HoBich,Keybump,36,73,109,33.03
VOLKINGSON,Rogue Natives,36,74,110,32.73
VoVoC4reCa,Leite Engage,36,81,117,30.77
Luckkkk1,Loyalty Matters,36,184,220,16.36
Mixzim,F4RIA DIVINA,35,6,41,85.37
imthequeen,PlVAS,35,9,44,79.55
1H0RUHE,F4RIA DIVINA,35,10,45,77.78
PEQUEWAVI,PlVAS,35,11,46,76.09
ThiagoBrabo,PlVAS,35,11,46,76.09
Chaca17,BlackSm0ke,35,12,47,74.47
djbraquelo,GELO E TECO,35,13,48,72.92
Canderella,INTERDITS,35,14,49,71.43
CeviroQs,F4RIA DIVINA,35,14,49,71.43
MxTxxTx,PlVAS,35,14,49,71.43
Dekimoto,GELO E TECO,35,18,53,66.04
SadHoeShow,PlVAS,35,18,53,66.04
WaifuAna,Outlimits,35,18,53,66.04
jonatthanglz,IFures,35,18,53,66.04
Koth,Victory or Valhalla - NA,35,21,56,62.5
BlueWiskye,Evil Gatitos,35,23,58,60.34
Luffan,Who is Lobitos,35,24,59,59.32
He11stone,Life is game,35,26,61,57.38
Moscku,Error 404 Not Found,35,26,61,57.38
Yetmyat,ENDANGERED,35,26,61,57.38
iuho,Rogue Natives,35,26,61,57.38
deadkingbro,Llamitas Su Su sum,35,27,62,56.45
BAGUALDOGK,lnsanos por PVE,35,28,63,55.56
Ali999,AO University,35,29,64,54.69
WOOS10,Evil Gatitos,35,29,64,54.69
kronysxD,I M O R T A I S,35,29,64,54.69
GooglyMoogly5103,Victory or Valhalla - NA,35,30,65,53.85
Lapreotheking,XNoMercy,35,30,65,53.85
Sphet,Outlimits,35,30,65,53.85
ColonelJ,Battle Rush,35,31,66,53.03
MARKOG16,The Rugrats,35,31,66,53.03
Yanzada7,D I N O C O,35,32,67,52.24
samchch,Llamitas Su Su sum,35,32,67,52.24
13256723,Who is Lobitos,35,33,68,51.47
Lmbeaux,ENDANGERED,35,34,69,50.72
MitriusBR,I M O R T A I S,35,36,71,49.3
Mexerereca,desavence,35,38,73,47.95
J0tardo,Slammed,35,40,75,46.67
yVIOLENTO,Unslave,35,41,76,46.05
shury1,Unslave,35,45,80,43.75
Koreky,Outlimits,35,46,81,43.21
Chasbanecha,Free Beer,35,47,82,42.68
TheKicD,TU MAMMA,35,47,82,42.68
Urubuzadaaa,desavence,35,48,83,42.17
Xieho,TU MAMMA,35,51,86,40.7
Jormungand0,Gankers LetaLes,35,54,89,39.33
farmer2424,R E Q U 1 E M,35,55,90,38.89
Parvathi,Unslave,35,57,92,38.04
DanahePrime,A N T A R E S,35,63,98,35.71
Fernem2,Contingent,35,63,98,35.71
SrBlack24,Instic,35,69,104,33.65
DraKoOnTop,1NFIN1TY,35,73,108,32.41
KishioArima,Lethal Warri0rs,35,73,108,32.41
yMahh,Leite Engage,35,80,115,30.43
XiChonLee,The Rugrats,35,106,141,24.82
Ushio10,DARKM1GHT,34,8,42,80.95
AuuuuX,PlVAS,34,9,43,79.07
Heinherjer,GELO E TECO,34,10,44,77.27
cptOkaida,F4RIA DIVINA,34,10,44,77.27
sSIam,DARKM1GHT,34,11,45,75.56
diegobar,Mono Con Navaja,34,12,46,73.91
lordthemarth,Curriculum Vitae,34,12,46,73.91
BossRaid,Mythix,34,15,49,69.39
Revolted,lnsanos por PVE,34,15,49,69.39
Siigtryggr,PlVAS,34,15,49,69.39
Vertarios,GELO E TECO,34,15,49,69.39
Monsterkk2,PlVAS,34,16,50,68.0
johannesxy,YOU_ARE_DEAD,34,16,50,68.0
Boiborz,Life is game,34,17,51,66.67
Dialv,Curriculum Vitae,34,18,52,65.38
Dorksock,0UTNUMB3R,34,18,52,65.38
Matwy,Mono Con Navaja,34,18,52,65.38
Tisby,Evil Gatitos,34,18,52,65.38
IJDGAF,AO University,34,19,53,64.15
POUINSANIDI,Llamitas Su Su sum,34,20,54,62.96
PXocs,I B E R I A N,34,20,54,62.96
ElokoChoro,Black Ursa,34,22,56,60.71
MateooMDP,Error 404 Not Found,34,22,56,60.71
Guimo666,Outlimits,34,23,57,59.65
MendozaFN,The Rugrats,34,23,57,59.65
Sumsumkong,Cheer,34,23,57,59.65
shxzjoao,desavence,34,28,62,54.84
FlamencoX,Post-Mortemm,34,29,63,53.97
Tam1,KON TAC TO,34,30,64,53.12
GoreScale,Mythix,34,31,65,52.31
DomsKi,Keybump,34,32,66,51.52
Lordbl0od,AO University,34,32,66,51.52
Luzuro,BlackSm0ke,34,32,66,51.52
SubaruTNatsuki,B U R N I N,34,36,70,48.57
IIIECOIII,IFures,34,37,71,47.89
Hideking1,Outlimits,34,38,72,47.22
KRAUSER99,desavence,34,38,72,47.22
Claritia,WH4TS4PP,34,39,73,46.58
Methocles,Outlimits,34,41,75,45.33
Isseiii0412,B U R N I N,34,44,78,43.59
KIK090,Contingent,34,46,80,42.5
TheRoses,Roses-Academy,34,50,84,40.48
Nombrenuso,U Are My Profit,34,51,85,40.0
AdriiiJG,Orden Hospitalaria,34,57,91,37.36
Jarodi,Contingent,34,57,91,37.36
PATRYLIZ,R E Q U 1 E M,34,60,94,36.17
GlNEBRA,TU MAMMA,34,61,95,35.79
VictorMikael,1NFIN1TY,34,61,95,35.79
Big209Garcia,Harvesters of the Hopeful,34,89,123,27.64
CarlinDelacour,PlVAS,33,6,39,84.62
Nightcore444,DARKM1GHT,33,7,40,82.5
SHIKI1,DARKM1GHT,33,8,41,80.49
Kalesshy,Curriculum Vitae,33,9,42,78.57
Sanwich,Curriculum Vitae,33,9,42,78.57
TchjT,INTERDITS,33,10,43,76.74
Arg2prmrd,Curriculum Vitae,33,11,44,75.0
LaungeR15,PlVAS,33,11,44,75.0
kyrent2,U Are My Profit,33,11,44,75.0
Al0ns0,PlVAS,33,12,45,73.33
Maisvelho,PlVAS,33,12,45,73.33
joopvp123,GELO E TECO,33,12,45,73.33
Canderella,PlVAS,33,14,47,70.21
HasxC,PlVAS,33,14,47,70.21
xRetribution,Evil Kool Aid,33,14,47,70.21
JUNGGCOOK,Evil Kool Aid,33,15,48,68.75
MrAce9456,Victory or Valhalla - NA,33,15,48,68.75
maky1339,R E Q U 1 E M,33,15,48,68.75
Eltutucan,YOU_ARE_DEAD,33,16,49,67.35
Rodrig0FSousa,lnsanos por PVE,33,17,50,66.0
Regiiiis,GELO E TECO,33,18,51,64.71
Themotta007,0UTNUMB3R,33,18,51,64.71
weonn,The Rugrats,33,19,52,63.46
talrroth,0UTNUMB3R,33,20,53,62.26
BR4NDON2,Error 404 Not Found,33,21,54,61.11
Corotinnn,XNoMercy,33,21,54,61.11
memphisdepayy,XNoMercy,33,21,54,61.11
GoliathXIV,Evil Gatitos,33,23,56,58.93
Sheriff00022,Evil AssassinsGreed,33,23,56,58.93
v3nom00,OG BlackWater,33,23,56,58.93
Aeesiir,XNoMercy,33,24,57,57.89
ThreePerna,XNoMercy,33,24,57,57.89
iDaziZ,D I N O C O,33,24,57,57.89
JackSparrowVE,Who is Lobitos,33,25,58,56.9
Enrique757,Error 404 Not Found,33,26,59,55.93
arthelon,Slammed,33,26,59,55.93
6Class,The Rugrats,33,28,61,54.1
Harloy,Llamitas Su Su sum,33,28,61,54.1
Reymob,LatinWarriors,33,28,61,54.1
Zryiachiy,lnsanos por PVE,33,28,61,54.1
yedmae5555555,Slammed,33,28,61,54.1
kingrajax1250,I M O R T A I S,33,29,62,53.23
Imanol9,Outlimits,33,30,63,52.38
iRequip,Battle Rush,33,30,63,52.38
ChrisOQ,The Rugrats,33,31,64,51.56
Edwin1903,I M O R T A I S,33,31,64,51.56
Jeeeeeh,PRIME MODE,33,32,65,50.77
BackLashhhh,Mono Con Navaja,33,34,67,49.25
MARQUINCX,D I N O C O,33,34,67,49.25
dustira,Post-Mortemm,33,34,67,49.25
Adaf29,Gankers LetaLes,33,35,68,48.53
KingClaus,YOU_ARE_DEAD,33,36,69,47.83
SOLOgamer32,Evil AssassinsGreed,33,36,69,47.83
LittleLemonL,AO University,33,37,70,47.14
Rafaeliz,I M O R T A I S,33,37,70,47.14
ZEDZEDZEDZED,desavence,33,37,70,47.14
4crazy,S L I C E D,33,38,71,46.48
Inetero23,YOU_ARE_DEAD,33,40,73,45.21
BryanSCGG,Royal Ratpack,33,43,76,43.42
Kiri86,desavence,33,44,77,42.86
Bonfire777,TheLASTDisband,33,46,79,41.77
Groovenir,TU MAMMA,33,47,80,41.25
Shotcalleruwu,TheLASTDisband,33,47,80,41.25
xlSeikeylx,R3conecting,33,49,82,40.24
SmallBernstein,R3conecting,33,50,83,39.76
OFZEROI,Royal Ratpack,33,51,84,39.29
SeveredX,Rogue Natives,33,51,84,39.29
WomanHealer,lBlack Handl,33,51,84,39.29
IVIELD,NO HOLDING,33,53,86,38.37
zlStain,Royal Ratpack,33,53,86,38.37
Ganglion,Free Beer,33,58,91,36.26
RawPower,Free Beer,33,60,93,35.48
Shamhako,Instic,33,61,94,35.11
lokuts,1NFIN1TY,33,61,94,35.11
Antaresv200,Instic,33,64,97,34.02
AguadepatasUwU,Instic,33,65,98,33.67
zoildick,R3conecting,33,66,99,33.33
RivaldoJose,1NFIN1TY,33,106,139,23.74
SsHome,Outlimits,33,109,142,23.24
OvelhaI,PlVAS,32,4,36,88.89
JandroSep,PlVAS,32,6,38,84.21
Digaok,PlVAS,32,7,39,82.05
IKrisacl,DARKM1GHT,32,8,40,80.0
PaulinP,F4RIA DIVINA,32,8,40,80.0
gustaveiz,lnsanos por PVE,32,8,40,80.0
ChampionOfPiaui,PlVAS,32,9,41,78.05
Jadeel,INTERDITS,32,9,41,78.05
Krathos31,INTERDITS,32,9,41,78.05
DamiAkd,Curriculum Vitae,32,10,42,76.19
KauaBat,Mao de Elastico,32,10,42,76.19
pbf1,PlVAS,32,10,42,76.19
Nancyla,PlVAS,32,11,43,74.42
DeathMaster2,PlVAS,32,12,44,72.73
UnBeso,Life is game,32,12,44,72.73
MrBrine,lnsanos por PVE,32,13,45,71.11
NillBlack,PlVAS,32,13,45,71.11
AbolfazlSH,PlVAS,32,15,47,68.09
RG4Emanuel,OG BlackWater,32,15,47,68.09
Dom14475,XNoMercy,32,16,48,66.67
HotPotatoe95,Error 404 Not Found,32,16,48,66.67
Noahsx,INTERDITS,32,16,48,66.67
BuiuZ,GELO E TECO,32,17,49,65.31
DolorTerminal,Mono Con Navaja,32,17,49,65.31
SiegfriedCC,OG BlackWater,32,18,50,64.0
TulioD,Who is Lobitos,32,18,50,64.0
YOSOYALEXX,U Are My Profit,32,18,50,64.0
Arbijorn,Ministry Of Bandits,32,20,52,61.54
reidelmago,S L I C E D,32,20,52,61.54
zxcsiroed,Life is game,32,20,52,61.54
MrJhon68,IFures,32,21,53,60.38
PrinceofDeath,Slammed,32,21,53,60.38
Dukeofearl,Rogue Natives,32,22,54,59.26
IloveHugs,IFures,32,22,54,59.26
PLucas,Post-Mortemm,32,22,54,59.26
Kakatua,PlVAS,32,23,55,58.18
Heheb01,Rogue Natives,32,24,56,57.14
ILinker,GELO E TECO,32,24,56,57.14
xXPepePeligroXx,Who is Lobitos,32,24,56,57.14
Cocain93,Life is game,32,25,57,56.14
Satanicmode,R E Q U 1 E M,32,25,57,56.14
Gamertag16,U Are My Profit,32,26,58,55.17
Sugankv,B U R N I N,32,27,59,54.24
c7st,Evil AssassinsGreed,32,27,59,54.24
Paynaiota,Evil Kool Aid,32,28,60,53.33
RasFikiTor,Slammed,32,28,60,53.33
miu00e,Slammed,32,28,60,53.33
Lady7Walburga,Error 404 Not Found,32,30,62,51.61
Astillerito,U Are My Profit,32,31,63,50.79
Zarksye,I M O R T A I S,32,31,63,50.79
StruckHW,GUARDIANES DEL ABISMO,32,32,64,50.0
JannaCore,WH4TS4PP,32,33,65,49.23
Xenoverse6232,Post-Mortemm,32,33,65,49.23
Assassinos,Evil AssassinsGreed,32,35,67,47.76
FuriosMalice,lnsanos por PVE,32,35,67,47.76
Ramsamm,R E Q U 1 E M,32,35,67,47.76
EddyL,Outlimits,32,36,68,47.06
KrustyPOWER,Gankers LetaLes,32,37,69,46.38
Meinmadchen,The Rugrats,32,38,70,45.71
gatitoveve,Overprice,32,38,70,45.71
Canserbero4z,R E Q U 1 E M,32,42,74,43.24
LtnKain,Lethal Warri0rs,32,42,74,43.24
WikedMe,P U R G 4 T O R Y,32,43,75,42.67
FZE,NO HOLDING,32,44,76,42.11
Teorema12,TheLASTDisband,32,44,76,42.11
zomber19191,lBlack Handl,32,44,76,42.11
TheWorthyOne,Mythix,32,46,78,41.03
ArgDesconocido,Gankers LetaLes,32,48,80,40.0
RepairSK,desavence,32,49,81,39.51
Reniher,Gankers LetaLes,32,57,89,35.96
corovus,Free Beer,32,57,89,35.96
orkapoison,Free Beer,32,58,90,35.56
Dani2990,Royal Ratpack,32,60,92,34.78
Dopaone,Ministry Of Bandits,32,63,95,33.68
Dusius,R3conecting,32,67,99,32.32
xDogmagus,A N X X I E T Y,32,75,107,29.91
Nevado30,LatinWarriors,32,84,116,27.59
dresgorko,Lethal Warri0rs,32,101,133,24.06
4nuk1s,PlVAS,31,3,34,91.18
Mang0g0,PlVAS,31,4,35,88.57
Regiiiis,F4RIA DIVINA,31,4,35,88.57
Ander20,DARKM1GHT,31,7,38,81.58
Crossiphur,Curriculum Vitae,31,7,38,81.58
LipiArg,DARKM1GHT,31,7,38,81.58
Qaswertgamer,INTERDITS,31,8,39,79.49
RipleySullivan,Evil Kool Aid,31,9,40,77.5
luizp312,PlVAS,31,9,40,77.5
xTruTa,Mao de Elastico,31,9,40,77.5
BlackieL,OG BlackWater,31,10,41,75.61
UemuraR,PlVAS,31,10,41,75.61
LTCPancito,Mono Con Navaja,31,12,43,72.09
Wujumecanicas,Curriculum Vitae,31,12,43,72.09
Kielzze,PlVAS,31,13,44,70.45
Khjey,Mono Con Navaja,31,16,47,65.96
iEmnlXz,0UTNUMB3R,31,16,47,65.96
1H0RUHE,GELO E TECO,31,18,49,63.27
N1DI,Evil AssassinsGreed,31,18,49,63.27
SopitaNor,Mono Con Navaja,31,18,49,63.27
WinterSoul73,0UTNUMB3R,31,18,49,63.27
Katratrina,Mao de Elastico,31,20,51,60.78
elshagui08,OG BlackWater,31,20,51,60.78
CeJaay,AO University,31,22,53,58.49
Hoshi0,LatinWarriors,31,22,53,58.49
Ceresit4,The Rugrats,31,23,54,57.41
calvogammer,Outlimits,31,23,54,57.41
Ballioti,I B E R I A N,31,24,55,56.36
Ccasu,Overprice,31,24,55,56.36
Kcanuto,Slammed,31,24,55,56.36
Oppenhimer,GELO E TECO,31,24,55,56.36
KennithPowers,Keybump,31,25,56,55.36
ProjectChang,Victory or Valhalla - NA,31,25,56,55.36
MAGAOSS,R E Q U 1 E M,31,27,58,53.45
Re1nn,AO University,31,27,58,53.45
FastEddie,Make Albion Great Again,31,28,59,52.54
OrnnnHub,Evil AssassinsGreed,31,28,59,52.54
Starquesse,Mythix,31,29,60,51.67
Aeiuu,ENDANGERED,31,30,61,50.82
burntpeaches,Contingent,31,31,62,50.0
permacaller,Keybump,31,31,62,50.0
Skywen,Keybump,31,33,64,48.44
BaronVolt,Contingent,31,34,65,47.69
SLYTHER,Ministry Of Bandits,31,35,66,46.97
cyber0ph,Evil AssassinsGreed,31,35,66,46.97
BillAnderson,Rogue Natives,31,36,67,46.27
F0ll4D0R,R E Q U 1 E M,31,37,68,45.59
FLASHDMD,PRIME MODE,31,39,70,44.29
TheTrueBunny,TU MAMMA,31,40,71,43.66
XinitisG,PlVAS,31,40,71,43.66
fixitamaxima1234,NO HOLDING,31,41,72,43.06
Gremyt,WH4TS4PP,31,42,73,42.47
Nhidalup,Post-Mortemm,31,42,73,42.47
Vielansi,Rogue Natives,31,42,73,42.47
DudDuff,Contingent,31,43,74,41.89
Jack3432,R3conecting,31,45,76,40.79
Yuunooo,Unslave,31,47,78,39.74
BrentHenson,Arcosanti,31,48,79,39.24
BeatDatAshe,Contingent,31,50,81,38.27
ZAFIEL,Gankers LetaLes,31,50,81,38.27
IBAIHAZLO,N A G A S A K l,31,52,83,37.35
Srows,Contingent,31,52,83,37.35
Montes10,Gankers LetaLes,31,53,84,36.9
Praderun,1NFIN1TY,31,56,87,35.63
CatireZ,IFures,31,60,91,34.07
MoonKhan,FAMA,31,68,99,31.31
Hashz,We Profit,31,107,138,22.46
GooglyMoogly3625,Curriculum Vitae,30,4,34,88.24
Y3IH,PlVAS,30,4,34,88.24
Xedell,PlVAS,30,5,35,85.71
Hxpe96,DARKM1GHT,30,6,36,83.33
JLevy,INTERDITS,30,6,36,83.33
Mota20,F4RIA DIVINA,30,6,36,83.33
00Enix00,INTERDITS,30,7,37,81.08
Deadheart2,INTERDITS,30,7,37,81.08
Hudao,PlVAS,30,7,37,81.08
Arucark,INTERDITS,30,9,39,76.92
ILinker,F4RIA DIVINA,30,9,39,76.92
ChayanePeruano,Curriculum Vitae,30,10,40,75.0
LeozinDoBeat,PlVAS,30,10,40,75.0
Zelicro,Curriculum Vitae,30,10,40,75.0
Criminouso,XNoMercy,30,11,41,73.17
PlantasdeJah,PlVAS,30,11,41,73.17
SmellsLikeTeen,INTERDITS,30,12,42,71.43
xPaisa,Who is Lobitos,30,12,42,71.43
TheVasquit,DARKM1GHT,30,14,44,68.18
odemiam,AO University,30,14,44,68.18
Efrosita,Life is game,30,16,46,65.22
XxUnKnOwNxX1,PlVAS,30,16,46,65.22
Ozrail,Evil Kool Aid,30,17,47,63.83
Sebas12343,U Are My Profit,30,17,47,63.83
Sxmon12,F4RIA DIVINA,30,17,47,63.83
Volfrickvelhote,I B E R I A N,30,17,47,63.83
7Lee,Curriculum Vitae,30,18,48,62.5
AtillaRodrigues,XNoMercy,30,18,48,62.5
ValariaLyte,Victory or Valhalla - NA,30,18,48,62.5
Destroyerrise,Evil Kool Aid,30,19,49,61.22
Vidal18912,Outlimits,30,19,49,61.22
smokkurOJ,Life is game,30,19,49,61.22
B0D13Lyte,Victory or Valhalla - NA,30,20,50,60.0
