Guild,win,loss,Total,Winrate (%)
Psycoshocial,0,6,6,0.0
Psykotic,0,4,4,0.0
PuShCaTs,1,4,5,20.0
Public Display of Assault,1,9,10,10.0
Puchaina-family,0,2,2,0.0
Puchainas Gordas,12,16,28,42.9
Puchirajalagartos,0,1,1,0.0
PunhosFlamenjantes,1,5,6,16.7
Punky Punki,29,45,74,39.2
PurRekt,4,3,7,57.1
Pura - Sangre,0,1,1,0.0
Puras Weas,0,2,2,0.0
Pure Nightmare,6,20,26,23.1
Purge Protocol,1,0,1,100.0
Purina Pro Cat,2,0,2,100.0
Purple Cats,0,1,1,0.0
Purple Moon Wolf,0,1,1,0.0
PurpleKush,0,1,1,0.0
PvE Guild BTW,0,10,10,0.0
PvP All Day,0,2,2,0.0
Pyromaniac,1,10,11,9.1
Q u a r t z,0,6,6,0.0
QANKUNA,17,37,54,31.5
QUE PARIO MAMA,2,12,14,14.3
QUE PAZA PERKINAZO,1,1,2,50.0
QUE-XU-MIRAS,0,1,1,0.0
QUESOCUBANO,3,16,19,15.8
QUIERO DORMIR,2,1,3,66.7
QXUN229,0,1,1,0.0
Qc Redneck,0,9,9,0.0
Quartel thet-ford,0,1,1,0.0
QuarunAgents,1,6,7,14.3
Quasar League,5,6,11,45.5
Queef champs,0,1,1,0.0
QueenAnaRevenge,59,80,139,42.4
Quelthalass,0,7,7,0.0
Quetzal Dorado,1,9,10,10.0
Quinta Ordem,33,68,101,32.7
R - I - S - E,7,28,35,20.0
R 0 M A,8,11,19,42.1
R 0 Y A L,8,7,15,53.3
R 3 T I R E D,42,69,111,37.8
R 4 M P 4 G 3,0,1,1,0.0
R 4 V E N,11,40,51,21.6
R A D I O,69,68,137,50.4
R A M P A N T,1,4,5,20.0
R A N D O N S,1,4,5,20.0
R E H A B,66,128,194,34.0
R E Q U 1 E M,167,184,351,47.6
R E V O A D A,2,5,7,28.6
R E X,3,16,19,15.8
R U I N S,5,1,6,83.3
R U L E R S,2,5,7,28.6
R-A,1,0,1,100.0
R-B-D,0,1,1,0.0
R3conecting,137,114,251,54.6
R3dZ0ne,0,2,2,0.0
R4GEOUT,3,12,15,20.0
RAAMPAAGE,1,0,1,100.0
RABID RABBIT,0,2,2,0.0
RAD4R,0,4,4,0.0
RADIANTESs,6,25,31,19.4
RAGNAROL ETERNAL,0,1,1,0.0
RAISE A TOMB,1,0,1,100.0
RATOPIA,0,1,1,0.0
RDP-pinochot,0,1,1,0.0
RE-BO,26,26,52,50.0
RE4L GANGSTAR,0,1,1,0.0
REAL BRONZIO,1,0,1,100.0
REAL IMPERIUM,0,6,6,0.0
REAL NO FAKE,0,1,1,0.0
REAL TROPA DO PAU MEDIO,0,2,2,0.0
REBELDES INFILTRADOS,1,5,6,16.7
RECEITA FEDERAL SP,0,2,2,0.0
RECONECTION GANK,3,10,13,23.1
RECONNECTING-I,0,2,2,0.0
RED KRAKKENS,1,3,4,25.0
REDD HOUNDS,1,3,4,25.0
REGENTES,0,1,1,0.0
REGNUM HUNTERS,0,8,8,0.0
REIN0_CELESTIAL,0,1,1,0.0
REINO LATINO,1,7,8,12.5
RENACER SOMBRIO,0,1,1,0.0
REPUBLIKS,0,1,1,0.0
RETADORES,10,13,23,43.5
REVELATION CLAN,4,13,17,23.5
REYES-T,2,11,13,15.4
RE_Dragon,8,21,29,27.6
RIDERS OF ROHIRRIM,0,2,2,0.0
RIOt heiters,0,3,3,0.0
RIP2U,0,1,1,0.0
RISING HUNTERS,3,31,34,8.8
RL CARMESI,0,3,3,0.0
RNKOIIIET,0,1,1,0.0
ROCOTO RAGE,1,3,4,25.0
ROFLANY,1,4,5,20.0
ROGU3S G4MING,2,0,2,100.0
ROKhan,28,29,57,49.1
RONIN-NOBLE,0,1,1,0.0
RONINS_BR,1,12,13,7.7
ROSECRAUS,0,1,1,0.0
ROUBA MEL,1,2,3,33.3
ROYAL DESTROYERS,4,8,12,33.3
ROYAL LINEAGE,4,11,15,26.7
RROMPECRANEOS,3,4,7,42.9
RTDS Roosters,0,1,1,0.0
RUS ZONE,0,1,1,0.0
RUSH-A,4,12,16,25.0
RUSH-B,95,146,241,39.4
Raawrrr,6,1,7,85.7
Rabbits Slayers,0,1,1,0.0
Radiancia,0,1,1,0.0
RagGnarRock,0,1,1,0.0
Rage of Camelot,29,50,79,36.7
Ragnaroks Vanguard,1,0,1,100.0
Ragnaroksveit,0,1,1,0.0
Ragnars Raiders,0,2,2,0.0
Raha ry,0,8,8,0.0
Raices Eternas,32,54,86,37.2
Rain house,1,6,7,14.3
Rainbow Kitten,1,7,8,12.5
RascaBolitas In Your Back,7,13,20,35.0
Rastreadores del Bosque,0,3,3,0.0
Rastro De Sangre,1,5,6,16.7
Rat Got Depressed,1,3,4,25.0
Rat-Gang,1,4,5,20.0
Ratas Egipcias,0,3,3,0.0
RatatuiS AO,4,21,25,16.0
RatherStrange,0,7,7,0.0
RatosDeAlbion,0,4,4,0.0
Rats Farm aura,0,1,1,0.0
Raven Lunatics,8,6,14,57.1
Raven Of Morgana,27,54,81,33.3
Ray Of Dukedom,1,0,1,100.0
Rayzems lair,4,6,10,40.0
Real Life Friends,1,3,4,25.0
Real Recursos Humanos,0,3,3,0.0
RealGladiadores,13,41,54,24.1
Reality Deniers,0,2,2,0.0
Realm of Dragons,0,1,1,0.0
Reapers Of Shadow,2,0,2,100.0
Rebecca,0,1,1,0.0
Rebel soljahs,0,3,3,0.0
Recanto FS,2,21,23,8.7
Receita Federal RFD,4,5,9,44.4
Recolector y Farmeo,0,3,3,0.0
Reconnection,10,31,41,24.4
Recuerdos del past,0,1,1,0.0
Red Rock Gaming,0,2,2,0.0
Red Sun Bearers,1,4,5,20.0
Red Sun Company,0,2,2,0.0
Red banditss,14,26,40,35.0
Red is dead S2,13,2,15,86.7
Red killers_20,1,8,9,11.1
Red sun shine,0,3,3,0.0
Red-Hunters,0,3,3,0.0
Red-kill,1,1,2,50.0
RedGang,0,1,1,0.0
RedGlitchs,21,17,38,55.3
RedLights,0,4,4,0.0
RedLine Empire,42,82,124,33.9
RedbullF1Team,0,1,1,0.0
Redemptio Aeterna,0,2,2,0.0
Redentores da Prata,0,2,2,0.0
Redness Crusaders,5,12,17,29.4
Refimeros,0,13,13,0.0
Refluxo,0,1,1,0.0
Reformatory,16,47,63,25.4
RegencyAMF,0,5,5,0.0
Regressive,0,1,1,0.0
Rei Destruido br,3,27,30,10.0
Reincarnados,0,6,6,0.0
Reino De La Luz,4,1,5,80.0
Reino Nomada Erizal,3,5,8,37.5
Reino Zephyrion,1,2,3,33.3
Relion,0,1,1,0.0
RenTrusters,24,21,45,53.3
Repercussion,0,1,1,0.0
Republic Of Legends,0,5,5,0.0
Republica da Creponia,83,65,148,56.1
Resaka Cobrasant,0,1,1,0.0
ResilencieRCL,1,26,27,3.7
Rest-ln-Peace,0,1,1,0.0
RestInPieces,2,1,3,66.7
Resurgence OF King A,5,7,12,41.7
Retrograde,3,2,5,60.0
Revolta dos Mobile,0,1,1,0.0
Revolution Deathsquad,3,4,7,42.9
Reyes del Respawn,1,8,9,11.1
Rias,9,2,11,81.8
Ridin Dirty,7,0,7,100.0
Right Nowz,21,26,47,44.7
Rimepact,5,7,12,41.7
Rincon Del Zafio,3,2,5,60.0
Rioting,0,1,1,0.0
Rise of Stark,14,39,53,26.4
Risen Scourge,7,1,8,87.5
Rising Crows,3,24,27,11.1
Rising Legion,0,5,5,0.0
Risk And Glory,4,3,7,57.1
Ritter der Warheit,0,1,1,0.0
Rivalli0n,1,3,4,25.0
RivendelHome,0,1,1,0.0
Road Of Ruins,115,82,197,58.4
Road Ratters,10,10,20,50.0
RoadToBillion,0,1,1,0.0
Roads Nerds,6,2,8,75.0
Roam With Us,18,42,60,30.0
RoarKingz,0,1,1,0.0
Rob1n Hood,6,32,38,15.8
Robozinho,0,1,1,0.0
Rocapicha,0,6,6,0.0
Rogue Natives,160,143,303,52.8
Rohan kingdom,2,1,3,66.7
Rohirrim Company,7,19,26,26.9
Rokosos,79,108,187,42.2
Romanos Invasores,1,11,12,8.3
Rosas Caliope,0,5,5,0.0
Roses-Academy,89,135,224,39.7
Roster Seekers,75,55,130,57.7
Royal Circus,2,9,11,18.2
Royal Conquerors,0,1,1,0.0
Royal F amily,0,1,1,0.0
Royal Hands,1,0,1,100.0
Royal Ratpack,66,79,145,45.5
RoyalVoid,2,17,19,10.5
Royal_Brothers,0,2,2,0.0
Royal_Dynasty,1,2,3,33.3
Ru1n,0,6,6,0.0
Rubias_18,0,1,1,0.0
Rule of 50,1,5,6,16.7
Runbitch,1,1,2,50.0
Ryod4n,2,28,30,6.7
Ryomen SuKuna,1,5,6,16.7
S 0 L,2,15,17,11.8
S 1 D E,0,5,5,0.0
S A B I S H I I,0,1,1,0.0
S A G A,2,8,10,20.0
S A L V A T I O N,2,9,11,18.2
S A T A N - Faction War,1,5,6,16.7
S A V I T O R,0,1,1,0.0
S E L V A G E N S,6,20,26,23.1
S E N R Y U,2,5,7,28.6
S E V E N A T I O N,0,1,1,0.0
S E V E R E N C E,1,4,5,20.0
S H A D E S,0,3,3,0.0
S H I S H I G A N K,8,27,35,22.9
S H O T T A S,5,13,18,27.8
S H S,1,7,8,12.5
S I L V E R - S U N,1,1,2,50.0
S K 1 P,5,6,11,45.5
S K A L D R 7 N,0,7,7,0.0
S K M,0,2,2,0.0
S K Y R 1 M,3,21,24,12.5
S KUL D,0,2,2,0.0
S L I C E D,126,102,228,55.3
S O C I O P A T A S,0,2,2,0.0
S O L I T U D E,1,3,4,25.0
S O L O L E V E L I N G,16,62,78,20.5
S T A R D E X,0,2,2,0.0
S T A T E R A,0,1,1,0.0
S T E L L A,1,3,4,25.0
S T R A T E G U S,1,0,1,100.0
S U B L I M E,0,1,1,0.0
S U C U M B A,12,34,46,26.1
S U N Z,1,2,3,33.3
S Y N D 1 C A T 3,34,74,108,31.5
S a n d R a g e,3,2,5,60.0
S h a d i l a y,1,0,1,100.0
S k y y,2,1,3,66.7
S p a d e s s,0,4,4,0.0
S-A-B-B-A-T-H,0,15,15,0.0
S-A-N-G-R-E,1,7,8,12.5
S-A-S,0,2,2,0.0
S-I-E-N-T-E-M-I-T-R-O-Z-O-N,12,6,18,66.7
S-N-G,7,26,33,21.2
S-P-D,0,14,14,0.0
S-TARK,2,8,10,20.0
S0LO-LEVELING,11,27,38,28.9
S0MBRAS DE ALBION,0,2,2,0.0
S0UL50LDIERS,4,8,12,33.3
S4nguis Bell4torum,4,6,10,40.0
S5C,0,1,1,0.0
SABOOORR EGENERICO,0,1,1,0.0
SABOR ENERGETICO,1,1,2,50.0
SACR3D,5,5,10,50.0
SACRED DRAGON,0,1,1,0.0
SALMOS144,3,9,12,25.0
SAMURAIS DAIOH,0,1,1,0.0
SAND BLOOD,2,4,6,33.3
SANTUARIO FEERICO,4,6,10,40.0
SAT1VA,10,29,39,25.6
SAV AGE,2,9,11,18.2
SAWTH,1,0,1,100.0
SBI BalanceTeam,0,1,1,0.0
SCARLET FLOWER,2,11,13,15.4
SCZMG,0,1,1,0.0
SDMN Sol Da Meia Noite,0,2,2,0.0
SECRET-MEMBER,0,1,1,0.0
SECTUM PRIME,56,83,139,40.3
SEGADORES CARMESI,12,18,30,40.0
SELF-RELIENCE,1,2,3,33.3
SENTENCIATORI,0,1,1,0.0
SERVIDOR FALIDO,0,1,1,0.0
SEX and PVE,40,51,91,44.0
SH4DOW G4RDEN,14,37,51,27.5
SHADOW PACT,4,11,15,26.7
SHADOW SILENCE,0,1,1,0.0
SHADOW UNTERS,0,1,1,0.0
SHADOWHARVEST,0,1,1,0.0
SHADOWS OF ZERO,1,1,2,50.0
SHADOWSOUL,0,2,2,0.0
SHAMBLES,0,2,2,0.0
SHE NEVER LOVE ME,1,2,3,33.3
SHINJU,2,14,16,12.5
SIEVEN,4,4,8,50.0
SIGTRYG,28,52,80,35.0
SIKARIOS,3,2,5,60.0
SILDUR-WORL,1,6,7,14.3
SILENCI0,24,37,61,39.3
SILVER IS US,6,9,15,40.0
SIMIOS GANG,0,7,7,0.0
SIMON BOLIVAR,7,60,67,10.4
SIN PREMIUM CREW,1,1,2,50.0
SINCRONIAS,3,18,21,14.3
SINDICATOS DE VENECOS,0,1,1,0.0
SIRIO,0,13,13,0.0
SIU LANG KUNG FU,2,4,6,33.3
SKOLKO FEIMA V CHAS,1,4,5,20.0
SKULL BURST,1,0,1,100.0
SKULL DEAD,0,1,1,0.0
SKY GUARDIANS,3,18,21,14.3
SKY LOUD,0,1,1,0.0
SKY- C r i m i n a l s,3,18,21,14.3
SKYNET ALTERRA,5,3,8,62.5
SLIEK,2,4,6,33.3
SMELL OF FEAR,9,13,22,40.9
SOLDADOS DE THETF0RD,0,7,7,0.0
SOLDADOS X,1,9,10,10.0
SOLO PLAYER S,7,58,65,10.8
SOLO PLAYERS FACTORY,5,3,8,62.5
SOLO YO BEBE,1,0,1,100.0
SOLxCRUEL,5,3,8,62.5
SOMBRA-DA-MORTE,9,16,25,36.0
SOMOS FARMERS,1,1,2,50.0
SON-Los Salchichas,4,4,8,50.0
SOS UY,0,2,2,0.0
SOTAVON,0,2,2,0.0
SOUL NEST,0,1,1,0.0
SPARTA370,0,1,1,0.0
SPARTAN VZLA,0,1,1,0.0
SPATEN,0,3,3,0.0
SR3KNAG,0,1,1,0.0
STAFF ELVIN,0,2,2,0.0
STAR CELESTIAL 1,0,2,2,0.0
STARKXBAKO,0,1,1,0.0
STARTING POINT,0,1,1,0.0
STEEL H4MMER,0,1,1,0.0
STENDHAL,0,2,2,0.0
STF T1,0,4,4,0.0
STONGHOLD LEGENDS,1,3,4,25.0
SULEIMAN,1,0,1,100.0
SUPER SQUAD1,7,15,22,31.8
SURITZ,0,2,2,0.0
SWAT RELOAD,8,19,27,29.6
SWORDX,7,35,42,16.7
SYNA WORLD,3,1,4,75.0
Sabertooh,0,2,2,0.0
Sabuesos del Farron,2,4,6,33.3
Sacerdotes del Kaos,1,0,1,100.0
Sacrae Fraternitatis,0,1,1,0.0
Saeta,0,3,3,0.0
Safe Guard,2,5,7,28.6
Saint Kings,0,2,2,0.0
Salamanders Legion,0,4,4,0.0
Salto69,0,3,3,0.0
Salud,0,1,1,0.0
San Juan 4,1,0,1,100.0
Sancta Ascensionis,0,1,1,0.0
Sanctum Silver,0,2,2,0.0
Sand Spiders,5,15,20,25.0
Sangre Argentea,0,1,1,0.0
Sangre Pretoriana,0,3,3,0.0
Sangre de luna,7,14,21,33.3
Sangre de-Hierro,0,2,2,0.0
Sangre del Sur,1,15,16,6.2
Sangue e Fedelt,0,2,2,0.0
Sanguine Reign,0,6,6,0.0
Sanguis et Honor,1,20,21,4.8
Sankru,0,3,3,0.0
Sant inquisicion,0,1,1,0.0
Santuario de Quietud,7,33,40,17.5
Saturday Night Wrist,0,1,1,0.0
Savage,1,0,1,100.0
SavageMonkeys,8,21,29,27.6
Scarlet Ghost,1,0,1,100.0
Scarlet Sky,1,7,8,12.5
Schizophrenie,0,1,1,0.0
Scylla,1,1,2,50.0
Sea-Sky Fraternity,150,173,323,46.4
Searchers Of The Lost Candy,8,3,11,72.7
Secret Society SS,0,3,3,0.0
Secret Vanguard,1,8,9,11.1
Secta de las Mandarinas,1,1,2,50.0
Sectariars,0,1,1,0.0
Sede de Sangue,1,2,3,33.3
Segadores de Ceniza,0,1,1,0.0
Segredo-Foz Br,0,2,2,0.0
Seguidor de Yotsubagod,5,6,11,45.5
Seguidores de Sideral,0,15,15,0.0
Segunda Capitali,1,0,1,100.0
Sektor_Grinda,2,3,5,40.0
Selits,1,0,1,100.0
Selvatic,6,14,20,30.0
Sem Tregua,0,1,1,0.0
Send Me Nudes,1,10,11,9.1
Sentinelas Das Sombras,0,1,1,0.0
Sentinelas da Natureza,3,11,14,21.4
Sentinels of fate,0,4,4,0.0
Serafimy,1,0,1,100.0
Serenity Now,15,26,41,36.6
Serpentine Craft,0,3,3,0.0
Serviam,1,0,1,100.0
Sesame Streets,0,1,1,0.0
Sevenslashers7,0,1,1,0.0
Sex Appeal,36,45,81,44.4
Sex and cap,0,1,1,0.0
Sex-Bob-omb,1,0,1,100.0
SexyMadaFaka,6,19,25,24.0
Shadar Kai,1,18,19,5.3
ShadoWolF,0,1,1,0.0
Shadow - Hunters,0,1,1,0.0
Shadow Empires,0,1,1,0.0
Shadow Fighterss,0,1,1,0.0
Shadow Garden YT,1,1,2,50.0
Shadow Garden xXx,0,2,2,0.0
Shadow Reign,1,6,7,14.3
Shadow Runners,5,7,12,41.7
Shadow Vultures,8,1,9,88.9
Shadow garden NG,25,10,35,71.4
Shadow of KIng,3,12,15,20.0
Shadow warriors01,0,1,1,0.0
ShadowTraders,1,0,1,100.0
ShadowWizardMoneyGang,2,5,7,28.6
Shadowclaws,28,45,73,38.4
Shadowden,0,2,2,0.0
Shadowhunterss,0,1,1,0.0
Shadows Avalon,0,5,5,0.0
Shadows Of Peace,2,13,15,13.3
Shadows monarchs,0,7,7,0.0
Shall We,15,8,23,65.2
Sherk is love,0,1,1,0.0
Shi no tenshi,20,24,44,45.5
ShinobiKarasu,0,1,1,0.0
Shoes Store,4,8,12,33.3
ShonioKami,1,11,12,8.3
ShortBusMafia,1,2,3,33.3
Shroom Squad,15,31,46,32.6
Si hay Miseria Que No Se Note,1,1,2,50.0
Sickarios,2,6,8,25.0
Siervos de los Antiguos,1,2,3,33.3
Silence Black,2,0,2,100.0
Silence of Prophet,0,4,4,0.0
Silencios de lo Infinito 23,0,3,3,0.0
Silent Partners,41,12,53,77.4
SillerosBroSR,0,2,2,0.0
Silv3r Broth3rhood,0,1,1,0.0
Silver Cow,0,2,2,0.0
Silver-Free,0,2,2,0.0
Silver-Ghouls,20,27,47,42.6
Sim,0,2,2,0.0
Simp de Morgana,0,2,2,0.0
Sinaloenses,0,1,1,0.0
Sindicato De Los Paputs,1,3,4,25.0
Sindicato de los bueyes,0,1,1,0.0
Sindicato dos Refinadores,1,10,11,9.1
Sistema - 01,2,5,7,28.6
Sith Lords 66,3,10,13,23.1
Six God,5,4,9,55.6
Six Point One,1,1,2,50.0
Skies of Arcadia,0,12,12,0.0
Skirm2236,0,1,1,0.0
SkullTree,0,1,1,0.0
Skullborne,0,28,28,0.0
Skullknights,0,3,3,0.0
Skyrise,28,23,51,54.9
Slammed,164,87,251,65.3
Slayers home,0,1,1,0.0
Slime DeciplezZz,1,4,5,20.0
Sliver maker,2,2,4,50.0
Slow Mo Mining,1,4,5,20.0
Slugs,0,1,1,0.0
SmackTown_Gaming,0,1,1,0.0
Small Town Saviors,0,1,1,0.0
Smoked House,0,2,2,0.0
Smoked Killahz Pve,0,2,2,0.0
Smoking Pandas,23,7,30,76.7
Snow Raiders,2,14,16,12.5
Snow Specters,30,48,78,38.5
Snowborn Legion,2,7,9,22.2
SnuSnu,9,19,28,32.1
So Na Jaca,1,8,9,11.1
So Regresso,7,10,17,41.2
So Regresso V2,6,5,11,54.5
SoDaSoPark,0,3,3,0.0
Social Credit Approved,1,2,3,33.3
Sociedad De Las Sombras,0,2,2,0.0
Sol da Meia-Noite,7,31,38,18.4
Sol de invierno,0,1,1,0.0
Sol e Chuva,1,1,2,50.0
Sol_Naciente_T1,1,2,3,33.3
Solaris guardian,3,38,41,7.3
Soldados del Alba,0,3,3,0.0
Soldados do Kong,0,16,16,0.0
Solecitos,5,12,17,29.4
Solidarity Inc,1,7,8,12.5
Solo PR0DIG0,0,1,1,0.0
Solo Vena a Recolectar,1,1,2,50.0
Solo Xd,8,8,16,50.0
Solo eu te Solo,0,3,3,0.0
Solo un Ragazzo,0,1,1,0.0
Solo-Alkams,0,2,2,0.0
Solo-Gank,0,1,1,0.0
SoloPl4ya,57,9,66,86.4
Solomons 72 Whores,0,1,1,0.0
Solus Arcanum,1,7,8,12.5
Sombras de Martlock,0,2,2,0.0
Sombras de Yggbrasil,0,2,2,0.0
Somos Fort Sterling,0,6,6,0.0
Sono Ku,28,30,58,48.3
Sons of Anarchy Guild,0,2,2,0.0
Sons of Reapers,0,16,16,0.0
Sons of Volibear,0,1,1,0.0
Soul BR,19,51,70,27.1
Soul Order,0,2,2,0.0
Soul Reaper 2026,1,0,1,100.0
Soul Reaper Society,0,1,1,0.0
Soul of Gold,4,8,12,33.3
SoulWagon,0,3,3,0.0
Soul_Knight,0,17,17,0.0
Souls Of Fenix,0,2,2,0.0
Southern Cross Dreaming,0,1,1,0.0
Southern Mafia,1,0,1,100.0
Southern Merchants Guild,9,13,22,40.9
Southernsons,7,20,27,25.9
Sparta0115,10,30,40,25.0
Spartacus BR,0,6,6,0.0
Spartako Empire,0,1,1,0.0
Spartan BR,0,1,1,0.0
SpartanMx,5,12,17,29.4
Spartanos from hell,0,1,1,0.0
Spazzin Out,39,29,68,57.4
Spear Power,1,2,3,33.3
Special Access II,2,9,11,18.2
Speed wagon Foundation,2,9,11,18.2
Spence,0,1,1,0.0
Spetsnaz Grail,101,91,192,52.6
SpinoGod,1,2,3,33.3
Spirit Of Flame,0,1,1,0.0
Split Second,65,18,83,78.3
Sponsor Me PLease,5,2,7,71.4
SpookyBR,18,44,62,29.0
Sport Matozoide,0,1,1,0.0
Sprint With Me,98,97,195,50.3
Spy Question,5,21,26,19.2
Spyder-Knight,0,2,2,0.0
SrLord,1,3,4,25.0
Staatsfeinde,11,38,49,22.4
Stacksfree,0,2,2,0.0
Standard Oil,1,0,1,100.0
Star Heroes,0,3,3,0.0
Star of chaos,0,3,3,0.0
Starborne,0,1,1,0.0
Stark Union,0,21,21,0.0
Stark_House,0,1,1,0.0
Stay Lit,3,2,5,60.0
Steel Whisper,1,0,1,100.0
Steel-Legion,4,4,8,50.0
Stepping Stones,0,1,1,0.0
Sterling Guard,0,1,1,0.0
Still Rich,9,6,15,60.0
Stonewall Mercenaries,0,1,1,0.0
Stop Crying Baby,0,1,1,0.0
Storm Blaze,2,4,6,33.3
Storm Riders Reborn,1,5,6,16.7
StormLions E-Sports,1,1,2,50.0
StratsCo,6,8,14,42.9
Strong ascention,1,2,3,33.3
Sturmbringers,13,45,58,22.4
Su1cide-Squads,1,0,1,100.0
Suddenly Lost,0,1,1,0.0
SugarBoys,1,0,1,100.0
SugarDani32,0,2,2,0.0
Sukan Valtakunta,0,1,1,0.0
SunOfGods,40,60,100,40.0
SunnyMerceris,0,1,1,0.0
Super Mario Bros,0,1,1,0.0
SuperSonic LegendS,8,11,19,42.1
Superiority Complex,1,0,1,100.0
Supreme Dominion,6,11,17,35.3
Suryen,15,46,61,24.6
Svetiteni,0,1,1,0.0
Swagtastic Voyage,0,1,1,0.0
Swamp Ganng,0,1,1,0.0
Swamp Kitties,0,2,2,0.0
Sweet Violence,9,19,28,32.1
Sword Crusader,1,1,2,50.0
Sword and Fist,9,5,14,64.3
Swords Drawn,1,1,2,50.0
Symmetrie,56,57,113,49.6
Symphony 40,0,1,1,0.0
Syndicade,0,3,3,0.0
Synergon,2,2,4,50.0
Synergy Squad,1,0,1,100.0
T E S A L I A,0,1,1,0.0
T H A L M A R,2,20,22,9.1
T H A L V E N,0,1,1,0.0
T O F F I N L A N D,0,2,2,0.0
T O R O S,28,38,66,42.4
T R 4 U M A,0,1,1,0.0
T R I F A R l X,8,25,33,24.2
T U R K Z,0,1,1,0.0
T e G,2,0,2,100.0
T h e - C r e e d,0,2,2,0.0
T h e _-_E x i l e d,2,12,14,14.3
T i m e S k i p,0,2,2,0.0
T-5,17,52,69,24.6
T-B-O-W,1,11,12,8.3
T-E-S-A,14,39,53,26.4
T-R-I-A-D,0,1,1,0.0
T-VoiD,0,5,5,0.0
T-r-y-n-i-t-e,0,5,5,0.0
T3ST,0,2,2,0.0
TABACO-VERDE,0,2,2,0.0
TADALA e BALA,24,20,44,54.5
TALES OF INMORTALES,1,2,3,33.3
TALLADOS,5,16,21,23.8
TAMASHII,0,2,2,0.0
TAP inc,0,2,2,0.0
TARANTASCA,0,1,1,0.0
TARGARYEN 0,0,1,1,0.0
TARGARYEN E-SPORTS,0,3,3,0.0
TARGON - OSO,2,4,6,33.3
TCHESNE,0,8,8,0.0
TCOTC,0,1,1,0.0
TDK,15,42,57,26.3
TEAM BOMBITA,2,6,8,25.0
TEAM CABRA,26,17,43,60.5
TEAM DINAM1TA,35,30,65,53.8
TEAM OF ELITES,0,2,2,0.0
TEAM Of DEATH,6,15,21,28.6
TEEN SMOKERS,4,8,12,33.3
TEMPLARIOS WXW,0,3,3,0.0
TEMPLARIXS,0,5,5,0.0
TEMPLARS_ORDER,6,12,18,33.3
TERR0R BELICO,0,1,1,0.0
TH3 NOTORIOUS,1,3,4,25.0
THAUREM,0,1,1,0.0
THE ARCHIMAGOS,39,71,110,35.5
THE BURNING FANG,1,4,5,20.0
THE CANGACEIROS,3,4,7,42.9
THE CANON,1,1,2,50.0
THE DARKNESSES,10,39,49,20.4
THE DEMON CRAZY,2,7,9,22.2
THE FAMIL,5,8,13,38.5
THE FARMERS SQUAD,0,4,4,0.0
THE GURIS,0,1,1,0.0
THE HATED GUY,5,13,18,27.8
THE HELLSINGS,0,2,2,0.0
THE HUNTERS OASSINS,1,9,10,10.0
THE INFINIT,8,42,50,16.0
THE MARTILLO DE LOS EONES_2000,3,18,21,14.3
THE MISSSPELLED MAIGES 2,2,2,4,50.0
THE OLD FAMILY,1,0,1,100.0
THE PLUS ULTRA,0,1,1,0.0
THE POWER OF SHADOWS,1,0,1,100.0
THE PROGRES,3,3,6,50.0
THE REBORN_FENIX,0,3,3,0.0
THE REOKS,1,1,2,50.0
THE RO0STERS,2,3,5,40.0
THE SAINT INQUISITION,0,1,1,0.0
THE TAREXOS,0,1,1,0.0
THE TRUE ORDER,30,33,63,47.6
THE UNDERWAY,15,27,42,35.7
THE UNSTOPPABLE OF THE NATION,1,3,4,25.0
THE VALHALAS,3,11,14,21.4
THE WANDERING FISHERMENS,2,8,10,20.0
THE-BLACK-BULLSS,1,9,10,10.0
THE-PEAKY-ENANOS,0,2,2,0.0
THECABAL,2,9,11,18.2
THEFORESTGRIN,10,24,34,29.4
THEPIGMAFIE,0,1,1,0.0
THERICH1,1,1,2,50.0
THE_CRAZYS,2,1,3,66.7
THE_DARK_LEGION,0,1,1,0.0
THE_NEW_GENERATION,3,13,16,18.8
THE_ORDER_OF_CHAOS,1,1,2,50.0
THExCONTINENTAL,0,1,1,0.0
TIERRA - MEDIA,51,97,148,34.5
TIGRE BLANCO_01,0,1,1,0.0
TIMAO E PUMBA,1,0,1,100.0
TITAN FURY,0,1,1,0.0
TKACHO Y SAFO,0,4,4,0.0
TOCA DO ALBION,0,1,1,0.0
TON- 618,1,1,2,50.0
TOP TIER BANGERS,1,14,15,6.7
TORIAN,2,1,3,66.7
TORMENTA DEL DESIERT0,9,11,20,45.0
TORMENTANIEBLAS,1,11,12,8.3
TOROS NEGROS black clover,0,2,2,0.0
TOUROS - NEGR0S,0,1,1,0.0
TPD,0,1,1,0.0
TR0PA CR4,0,1,1,0.0
TR0PA DO LELE0,0,2,2,0.0
TR4KIN4S,7,12,19,36.8
TRABALHADORES-eltin,1,3,4,25.0
TREE OF LIFE DEAD,0,2,2,0.0
TREINADORES,0,1,1,0.0
TRIB0 DA AREIA,0,1,1,0.0
TRIBU DEL OSO,0,2,2,0.0
TROLERS,0,2,2,0.0
TRONO DE CRISTAL,0,1,1,0.0
TRONO_DE _HIERRO,1,0,1,100.0
TROPA DA BAGUNCA,3,4,7,42.9
TRUE WOLF,0,5,5,0.0
TRY HARD - BR,3,1,4,75.0
TSC The Shadow Cosmic,0,2,2,0.0
TSHF,0,6,6,0.0
TSHF HYENES,0,7,7,0.0
TTPD,1,0,1,100.0
TU MAMMA,162,133,295,54.9
TU PAPPA,24,35,59,40.7
TU Y YO 11125,0,5,5,0.0
