Player,Guild,Kills,Deaths,Fame
yoxanHdz,Outllmits,0,1,708993
yoxanHdz,Outlimits,0,6,40946
yovannych,-,1,2,44397
yovannych,Puchainas Gordas,20,27,3653806
youwillragequit,Wanted PKS,0,4,170662
youter0,UN NUEVO AMANECER,1,5,81336
yousaifmmr,Hunterz zone,4,32,671965
yourguyphil,-,0,1,0
youngsavo,TOP TIER BANGERS,0,1,0
youliketoplay,The Kings Codex,0,2,576311
youio2,KR SEED,0,1,302800
youGosth,Black Ursa,0,0,62230
you43,KIND-VARNOKT,1,0,11568
you43,Death Of Souls,0,9,34964
you43,-,0,1,0
you43,L 0 B O S,0,3,185927
yosup17,0rder 66,1,0,9882
yosuarzx,-,0,1,0
yosuarzx,Volkzsturm,1,3,175852
yostinb,Roses-Academy,9,14,2706865
yosoyquiensoy,-,0,1,0
yosoyelpelado,Warlord Syndicate,6,4,618872
yosoyelpelado,Requiem of Alba,0,0,7668
yoshito23,DATE A LIVE,1,5,94523
yoshirol,HOPLITA,5,3,501400
yoshiki69,topos farm,0,1,0
yoser54,D e l i n c u e n t e s,1,1,111411
yoselyn930,Explore The World,4,9,29592
yoselyn930,-,8,3,77857
yoselyn930,Doggie Down,14,8,1652407
yosef13477,ENDANGERED,10,3,1940113
yosef13477,I M M I N E N T,6,3,1025584
yoryefort,Morgoroth,0,1,0
yorlh,ETHERNAL-GLORY,5,3,1703006
yordna,XMxAxYxHxExMx,0,2,10320
yordani360,Los Hijos del Exilio,0,1,0
yordan1000,MEVECH,1,8,1832953
yorch96,Roses-Academy,9,29,4034396
yopsita,R E X,0,1,19228
yoonkarma,D A E M O N,0,15,3062323
yonnaff,-,0,2,0
yonilot,VK Army,0,0,102917
yonilike,Los Osos de Albion,0,2,185018
yoniel123,-,5,5,1354064
yoniel123,Evil Not Today,0,3,495898
yoneiber250,Please No Hit Me,1,4,119792
yonder5,Z E N T H,0,1,290170
yoncidio,the eminence off shadows,0,2,0
yonatan1000,Secta del guante,0,3,16475
yonaskaDrakaris,Castel-Black,0,21,3642985
yonamon22,legends of egypt,0,1,0
yonaikerWTF,FUMETAS LOVE,0,1,0
yonaam,-,0,1,0
yomble,Absolute Boundary,0,1,0
yolss,LOS COMPADR3S,2,4,203979
yollloy,Treasure Tales,5,1,274243
yolfh,ANTI-TECO,0,2,0
yokyluna,SAGRA2,0,4,29722
yokowixer,the eminence off shadows,2,5,78520
yokersito,R E Q U 1 E M,10,5,3299455
yojanz,-,0,2,0
yoitsSmile,OVER DISASTERS,32,6,3309638
yoibervf,LOS GUEVO GRANDE,0,3,12006
yogurttrucel,CuddleZone,0,2,0
yogurt77,Booty Boppers,15,10,4759094
yoestoycondios,Obstinatio,1,3,16389
yodo07,The Judgment Day,0,1,0
yoanm,-,2,1,119030
yoamoalastetonas,-,0,2,0
yoamoalastetonas,ll Shadow Killers ll,2,1,713146
yoMimiik,DARKM1GHT,22,27,28259954
yloveleonel,Ava Syndicate Core,9,6,1177078
yllowjin,-,0,3,0
yleyen,sin-miedo,0,1,0
ylKaelgor,-,0,1,1015
