Player,Guild,Kills,Deaths,Fame
Sajtz,Rogue Natives,289,183,58119151
JimJimmington,Wrecking-Crew,289,66,49387033
xRedghostr,Lethal Warri0rs,289,39,21803132
Wrathhh,Sprint With Me,288,66,97779378
LuciusTheMage,ENDANGERED,288,99,73109454
LysumS2G,M A G N I F I C E N T,288,85,32560440
Rafaeliz,I M O R T A I S,288,101,31748926
AnacondaDorada,TDA,287,106,83505364
MariaaJuana,DARKM1GHT,287,65,81755902
elgandalf,D I N O C O,287,84,76927054
PanteritaReturns,R E Q U 1 E M,287,136,61658877
nFlarous,N0T HUMAN,287,132,43076903
CircularTriangle,Outland Anglers,287,234,22237537
KyogeN,SIN PORCENTAJE,286,85,80888700
Xenoverse6232,N I G H T C A L L L,286,118,59133939
waosdxddd,QueenAnaRevenge,286,85,49495631
Bigodeinraspavel,-,285,169,55318402
EXODO333,Outlimits,285,89,33815211
Rexyyy006,YOU_ARE_DEAD,285,118,22761047
Francuoiz,-,285,50,10743592
HoppedNative,Evil Kool Aid,284,143,94565911
TheSebastianCL,-,284,124,67518415
Linaqp,IFures,284,103,56640787
BRISBRONGO,Outlimits,284,84,49422764
RgSuperKing,Ignum,284,113,39429709
DaBossB,Rogue Natives,283,224,128648571
TTVMeanshock,Wanted PKS,283,147,114748601
Drnairwolf,NoFreeThinkers,283,107,86873273
Exile168,Rogue Natives,283,113,72823793
KingYahudah,Sprint With Me,283,107,70465505
3ThreedL,Mute Zone,283,125,66390609
Navap,S L I C E D,283,73,61409060
NarutoUwu,BEN_10,283,46,17345304
Pululin,DARKM1GHT,282,113,137346077
OverxLord3,TDA,282,128,46857363
DARCKXS,Just Drop4,282,58,19930191
BadBoyyyy,Rogue Natives,281,130,84542197
IKrisacl,DARKM1GHT,281,62,78084896
AKMansory,The Rugrats,281,172,76517897
GuizzaarD,GELO E TECO,281,56,69603919
paleryders,T O R O S,281,76,38070967
Brillondeiel,Doble OC,281,57,16626499
PuntaeFlecha,DARKM1GHT,280,89,136495532
wan1,Rogue Natives II,280,145,117562531
Batachi,Evil Kool Aid,280,104,98297186
Er1cklb,S L I C E D,280,149,73196356
MarkMPM,Militant,280,76,68905096
Renatoasteca,desavence,280,68,66712543
SadHoeShow,PlVAS,280,128,49000387
Xeneize12,REINO ANARKIA,280,71,25108801
Diosinio,Outlimits,279,95,47432133
Un1uc1ky,Fuera venekos,278,118,111291061
OwnSiro,PlVAS,278,89,102783739
goblit,Curriculum Vitae,278,108,87859038
xR3venant,ENDANGERED,278,50,67724011
FrostyTheSn0wman,N0T HUMAN,278,87,51481525
AsianBunnyXx,C A L L E J E R O S,278,146,16222260
1ShiXD,-,278,38,15760343
LaRivenDeLafe,Bloodletter Enjoyer,277,262,124172614
GloriaTrevis,R E Q U 1 E M,277,156,105038551
CaveManNash,Keybump,277,117,83043585
Jetreack,The Real Aggression,277,152,78452528
ILinker,We Profit,277,58,67254963
MrYouBitch,R E Q U 1 E M,277,104,55896137
Scuashii,FaIIen AngeIs,277,93,46349049
Xiama0,NoFreeThinkers,277,64,45589873
Tlalocan,YOU_ARE_DEAD,277,71,28173728
SmootherSkin,Hold My Pocket,276,234,40906699
Alukar16,ABU-DHABI,276,45,39494454
LionxEscanor,Audere est facere,276,64,18295956
XSEnPaIX12,T H C Lovers,275,112,80070524
GTR342,Benevolent Kool Aid,274,105,131000509
PATRYLIZ,R E Q U 1 E M,274,139,59494529
Teorema12,Griffins Riders,274,102,41158766
Aethelu,lB E R S E R K,274,106,31217181
STIVEgg,PlVAS,274,48,29130516
KAOSSS,Warlord Syndicate,274,128,17581766
GORDONBB,T H C Lovers,273,139,104697569
