Battle ID,Kills,Fame
433054137,24,2740577
433054972,11,1823108
433056253,22,1762829
433056997,8,2124626
433058472,45,3455193
433059064,9,1086595
433059076,6,577623
433059225,3,241559
433063326,7,504245
433064088,3,93394
433065406,357,129009803
433065889,10,1709482
433065967,21,6671794
433066505,15,2412638
433067986,8,591573
433069424,16,3037375
433070896,12,3831743
433071802,14,5283765
433073267,16,1977266
433074251,14,4364744
433075188,6,1269662
433075993,19,6342787
433076683,9,1701265
433076867,3,1141140
433076972,12,3878673
433077640,9,1278984
433077826,3,601836
433078351,31,9880452
433079664,15,3759556
433081270,20,3036819
433081378,11,5250514
433081934,91,11761121
433083424,23,11250499
433083549,17,4758127
433085000,29,12247491
433088205,19,1629737
433094249,25,2511827
433096014,10,981599
433108319,31,2112156
433110634,27,3204927
433113855,27,1408276
433118777,12,1458496
433119295,228,10902716
433120624,21,1453347
433121220,6,279690
433121632,10,2216018
433121878,11,1067654
433122353,7,2070865
433122886,40,10674453
433123605,30,1767844
433123618,6,1749957
433124596,16,5223181
433124804,13,1474504
433125319,63,18856134
433126202,23,2860488
433126785,34,1146205
433127259,19,887738
433128162,10,2061522
433129306,28,5803304
433131774,26,955202
433132897,11,1111155
433133240,21,1001348
433134676,68,37086502
433135022,9,2047518
433135216,13,6377245
433135753,18,6624163
433136157,13,6250169
433136402,45,15086602
433136562,16,6035499
433137002,72,29801390
433137193,8,3605095
433138305,16,863915
433138714,10,821011
433139111,10,753688
433139233,67,3703624
433139389,39,4150118
433139408,12,3095206
433139430,3,291459
433139638,10,1912319
433139708,15,5036485
433141285,11,3404297
433141948,18,2422525
433142171,12,500374
433142549,19,3916808
433142913,7,3104087
433142922,9,522599
433143164,30,10327872
433143744,15,2005060
433144295,19,2168196
433144894,5,1856702
433146143,55,5061602
433146862,18,1095583
433146973,21,2009167
433149387,12,3192854
433150184,14,1404468
433150291,8,2130700
433151371,18,1005432
433151497,37,2326784
433154113,7,407248
433156585,20,1612608
433156801,5,221777
433157767,13,6025362
433158179,13,1575881
433159086,16,949071
433159633,8,1947949
433160116,46,2645396
433160255,9,822747
433160525,7,811434
433161018,15,869925
433161069,7,610617
433161116,5,5175174
433161265,15,8671398
433161580,6,238965
433161865,18,7397498
433161989,3,1013808
433162274,3,527825
433163045,7,467630
433163087,11,4207379
