Battle ID,Kills,Fame
306122945,12,1421130
306123035,31,7991977
306123088,48,40885696
306123346,16,6872578
306123831,9,549617
306125080,7,3494342
306127035,11,5951460
306127249,4,4976274
306127356,7,504747
306127791,38,13368155
306128450,10,1464310
306128483,76,36831946
306129706,30,4734641
306130113,14,2830635
306130653,57,14971185
306130854,9,2196971
306131870,10,2292802
306131955,20,6324397
306132304,13,5171564
306133549,66,22150792
306133814,20,6013872
306133857,14,4779103
306137324,12,615908
306137558,14,1523246
306137622,11,3277352
306138784,13,1081310
306138896,13,2192097
306139424,7,613130
306140317,10,1268300
306141223,9,2384995
306141730,25,7934093
306141989,10,9405020
306142219,13,2330890
306142621,16,2579535
306145427,12,740695
306145648,14,4821586
306146037,3,610232
306147472,12,1130645
306147642,19,2262125
306147872,10,999774
306148533,4,1500210
306149929,22,7829512
306150839,17,4245269
306150977,17,740160
306151052,32,8704717
306152282,8,595306
306153822,18,2162066
306154091,12,1367099
306155189,4,899213
306157816,33,871102
306161527,8,868744
306167248,24,632085
306167817,10,911092
306168594,23,5287265
306169070,7,702147
306169234,8,602470
306171712,67,28160359
306173582,410,160159882
306173767,37,2679323
306175432,46,19070532
306177250,4,1018554
306178643,4,948300
306181907,30,3633273
306183098,13,1236640
306183295,6,504984
306183320,4,1272815
306183758,83,31397545
306185775,21,4268559
306187248,18,2012368
306187686,14,3900582
306188771,5,1871493
306190286,19,7146387
306191638,14,1750658
306191682,17,1201763
306192516,10,538809
306192732,10,1735345
306193604,48,16937478
306194129,17,1552710
306195460,17,4667950
306199935,12,3280142
306200287,7,1309518
306200590,5,959287
306201775,32,4099563
306203382,28,7910866
306203713,11,1608106
306206023,15,2683989
306206026,10,1275683
306208991,34,1118889
306209240,11,922307
306211001,25,6484094
306211727,34,3527691
306218069,18,2221191
306219914,11,455364
306220126,24,2121185
306224191,6,521033
306224365,25,1792070
306225888,29,4570306
306227816,13,2346781
306230468,22,1817200
306248950,7,4293698
306255880,12,9429996
306284734,10,464453
306295657,7,435756
306306289,17,7807166
306326591,10,824799
306337519,23,7158202
306339150,36,10931490
306342434,6,2643204
306344229,22,6557772
306347059,11,6309813
306348427,17,2552566
306349697,17,6978750
306349918,5,386472
306351046,23,11158121
306356373,8,4038492
306357390,16,7404898
306361216,39,2869424
306364052,8,702883
306366662,34,7671286
306369060,38,5170698
306373683,5,962251
306376084,60,22549311
306376195,16,1418604
306376995,15,2541870
306377104,6,1517912
306377782,11,4993908
306379161,5,851710
306380402,30,14340190
306382225,8,2491626
306382522,97,38112705
306383134,5,1370769
306383649,10,2459094
306385026,50,19836944
306386082,12,1185162
306386472,7,1815627
306387426,6,2455482
306391014,6,415020
306391878,353,46410576
306393360,166,5254605
306393366,13,2749461
306393430,16,13738456
306394453,9,719994
306399143,9,1343109
306401158,12,1594615
306412860,4,884103
306414634,5,1280217
306414999,15,2588412
306416219,4,980114
306416921,53,23202329
306417254,18,2941167
306418159,24,9069454
306418254,173,59201428
306419078,12,1818579
306419150,8,504741
306419727,13,1670432
306419948,17,1213981
306420033,3,202327
306420596,3,401690
306420781,20,6361435
306422437,8,431428
306422590,11,2101936
306424103,29,1788759
306426317,5,181859
306428721,8,417194
