Player,Guild,Wins,Losses,Total,Winrate_%
lVolt,Une Tradi SVP,44,37,81,54.32
Aichaa,Judge,44,41,85,51.76
Jefftel,Contingent,44,41,85,51.76
Shadowfax61,Pink Monkeys,44,42,86,51.16
Shotex,EQMS,44,42,86,51.16
rejOice,G2U,44,44,88,50.0
Gorco,Clean Kill,44,48,92,47.83
Shai2,Heralds of Valhalla,44,48,92,47.83
pivozawr,KillJoys,44,52,96,45.83
CoOnTuRobi,Judge,44,55,99,44.44
askul,M3R Company,44,55,99,44.44
X9Archie,Scourge of GOD,44,60,104,42.31
Obscurez,Overpowering,44,65,109,40.37
Karel13,Polska Gildia,44,84,128,34.38
antiVac,Clean Kill,44,173,217,20.28
Mozkov,Skoggangr,43,18,61,70.49
Ussgod,Ridniy Kray,43,18,61,70.49
Cobr1no,Skoggangr,43,19,62,69.35
Girsts,Right Side,43,19,62,69.35
xOrmaNx,Skoggangr,43,19,62,69.35
NeverSlip,Quinto Imperio,43,22,65,66.15
Bird,Skoggangr,43,23,66,65.15
disastermeo,Pink Monkeys,43,24,67,64.18
BigDest,Ridniy Kray,43,25,68,63.24
RainyDay,JOURNEY TOGETHER,43,27,70,61.43
Eoeo,Ridniy Kray,43,28,71,60.56
GINGERJOHN,Skoggangr,43,30,73,58.9
kr1ki45Legenda,EightFours,43,31,74,58.11
WhairDskin,kfir,43,32,75,57.33
ArchangelMVP,Heralds of Valhalla,43,35,78,55.13
Jadan,EQMS,43,35,78,55.13
MommyAlyssa,Une Tradi SVP,43,35,78,55.13
Ursuss,Inquisitors,43,35,78,55.13
Wolam,Heralds of Valhalla,43,36,79,54.43
ModeMaryDay,The Unexpected,43,37,80,53.75
SillyCar,JOURNEY TOGETHER,43,39,82,52.44
Asaxi,ELYSSIUM X,43,41,84,51.19
KLEVER,IM O R D O RI,43,41,84,51.19
InfernalDeath,ELYSSIUM X,43,47,90,47.78
JonDrag,Judge,43,47,90,47.78
Tchenirou,Treasure Hunt,43,52,95,45.26
Bafiquuu,EQMS,43,53,96,44.79
sadge,Clean Kill,43,53,96,44.79
Gregaren,Contingent,43,54,97,44.33
Nadour,Contingent,43,54,97,44.33
XanaxWWW,G2U,43,55,98,43.88
lustygalaxyy,VINICIIII,43,55,98,43.88
WhitePrincess,Marauder s,43,56,99,43.43
gdgdminnie,G2U,43,56,99,43.43
LiverWhisp3R,Heralds of Valhalla,43,57,100,43.0
luntenrubbler69,Full Push,43,59,102,42.16
reyvnx3,Woof Woof,43,81,124,34.68
Zuckles,Woof Woof,43,87,130,33.08
TABLE,Squirtle Squad,43,90,133,32.33
Kisinisi,Squirtle Squad,43,91,134,32.09
Wopax,Humble,43,96,139,30.94
NiewolnikGruzu,Woof Woof,43,100,143,30.07
zephirhugo,Squirtle Squad,43,109,152,28.29
BubbaG,Squirtle Squad,43,119,162,26.54
SORA150,No Sex With Ex,43,130,173,24.86
Support,Squirtle Squad,43,136,179,24.02
MagicMoment,Skoggangr,42,12,54,77.78
Stanicko,Skoggangr,42,14,56,75.0
nairex,Skoggangr,42,17,59,71.19
xCoreSux,Skoggangr,42,18,60,70.0
Hypex771,EightFours,42,19,61,68.85
Murutha,Skoggangr,42,20,62,67.74
dontcare,Skoggangr,42,21,63,66.67
DanDany00,Panico,42,22,64,65.62
BenimLannSefa,Skoggangr,42,23,65,64.62
ConquerorTerim,Clean Kill,42,23,65,64.62
alrights,Ridniy Kray,42,25,67,62.69
Winterblatt,Skoggangr,42,28,70,60.0
LuckyPuSi,Papaoutai,42,29,71,59.15
voidSVR,kfir,42,29,71,59.15
nash2k,Judge,42,30,72,58.33
Pandesteron,Judge,42,34,76,55.26
Zysio12,Disconnect,42,34,76,55.26
8Ivory,M3R Company,42,38,80,52.5
Clix,Clean Kill,42,40,82,51.22
Danhudson,Holy Company,42,44,86,48.84
NICO,Une Tradi SVP,42,44,86,48.84
NotShane,Inquisitors,42,44,86,48.84
Worst,M3R Company,42,44,86,48.84
Snackbaiz,Une Tradi SVP,42,46,88,47.73
SoloLeo52iq,Heralds of Valhalla,42,46,88,47.73
StylePavyk,Marauder s,42,47,89,47.19
WokkeSama,Judge,42,47,89,47.19
Bemo,Judge,42,48,90,46.67
Deskra,EQMS,42,48,90,46.67
Kolhur,Clean Kill,42,48,90,46.67
CuteEaglesEye,VINICIIII,42,50,92,45.65
FLashLy,Marauder s,42,50,92,45.65
WSOR,Clean Kill,42,52,94,44.68
ShishiSonson61,Skoggangr,42,71,113,37.17
fnkJulli,Woof Woof,42,73,115,36.52
Fufelshmerts,IM O R D O RI,42,76,118,35.59
CrueL312,Scourge of GOD,42,80,122,34.43
Daenara,Woof Woof,42,118,160,26.25
Returnplo,Squirtle Squad,42,118,160,26.25
AshesLeonhearin,Panico,41,17,58,70.69
RisingSunKick,Full Push,41,18,59,69.49
Barbarossa,EightFours,41,19,60,68.33
Lutarick,Ridniy Kray,41,19,60,68.33
Restimba,Skoggangr,41,19,60,68.33
c0n,EightFours,41,19,60,68.33
MonkeyMadnessEU,EightFours,41,21,62,66.13
Limbovir,Ridniy Kray,41,22,63,65.08
Danuta19,Disconnect,41,23,64,64.06
Mellisandei,EightFours,41,23,64,64.06
Thelawn,Skoggangr,41,23,64,64.06
QbaV2,Disconnect,41,28,69,59.42
Myfta,ELYSSIUM X,41,29,70,58.57
majtynaczolo,SURRENDER,41,30,71,57.75
FlashSway,kfir,41,31,72,56.94
JanuszZGliwic,Disconnect,41,32,73,56.16
Zerod,Ridniy Kray,41,32,73,56.16
Krampet,Disconnect,41,33,74,55.41
JayPeF,Holy Company,41,34,75,54.67
lyonke,Heralds of Valhalla,41,34,75,54.67
RAk1459,Inquisitors,41,36,77,53.25
Razork1611,Inquisitors,41,38,79,51.9
Enterworld,Judge,41,39,80,51.25
EYAKULYATSIYA,Marauder s,41,42,83,49.4
CheekyMonkey,Une Tradi SVP,41,43,84,48.81
zanocrone,M3R Company,41,43,84,48.81
Ref,Clean Kill,41,48,89,46.07
Hooonig,KillJoys,41,52,93,44.09
AyrtonSenna,Woof Woof,41,53,94,43.62
OXOTHNK,VINICIIII,41,54,95,43.16
SHQIPE,Contingent,41,55,96,42.71
Spokiii,EQMS,41,56,97,42.27
capaToBeLL,KillJoys,41,66,107,38.32
Sultan,Sevran,41,68,109,37.61
Vulthaz,Woof Woof,41,77,118,34.75
Groot,Contingent,41,80,121,33.88
Gooobka,Squirtle Squad,41,156,197,20.81
heilung7,Panico,40,8,48,83.33
Eros,Panico,40,11,51,78.43
Pesche,Skoggangr,40,14,54,74.07
Birchpunk,EightFours,40,16,56,71.43
Cociane,A SKILL ISSUE,40,16,56,71.43
xXxEVILxXx,Skoggangr,40,17,57,70.18
"4,20E+02",Skoggangr,40,18,58,68.97
NekoMiao,Panico,40,18,58,68.97
PritoBrinco,Quinto Imperio,40,18,58,68.97
FukiBoyy,Pink Monkeys,40,19,59,67.8
ItsADRENALIN,Skoggangr,40,19,59,67.8
Styczu,Skoggangr,40,19,59,67.8
crmbanch,EightFours,40,22,62,64.52
Ezran,Skoggangr,40,24,64,62.5
rawRRRs,Skoggangr,40,24,64,62.5
gidyla,A SKILL ISSUE,40,26,66,60.61
Cepewka,Papaoutai,40,28,68,58.82
SimkaMZK142,Grey Knights,40,28,68,58.82
kizin,Skoggangr,40,29,69,57.97
RunerJR,A SKILL ISSUE,40,30,70,57.14
Shterben,Right Side,40,30,70,57.14
dispoke,Papaoutai,40,30,70,57.14
Staryy,The Unexpected,40,32,72,55.56
Dtank,Clean Kill,40,34,74,54.05
Poduszkowiec,Judge,40,34,74,54.05
SniperMiss,Une Tradi SVP,40,34,74,54.05
Sherwood,Scourge of GOD,40,35,75,53.33
Kayaa,Clean Kill,40,36,76,52.63
Areas,Heralds of Valhalla,40,37,77,51.95
cire,Skoggangr,40,44,84,47.62
MistyEntity,KillJoys,40,46,86,46.51
NINpou,EQMS,40,49,89,44.94
ohstick,G2U,40,50,90,44.44
Cloudzy,Clean Kill,40,51,91,43.96
Jarmar,Humble,40,51,91,43.96
Father,Woof Woof,40,52,92,43.48
YaneToxic,IM O R D O RI,40,53,93,43.01
ShallowDE,Clean Kill,40,55,95,42.11
Duy,Contingent,40,56,96,41.67
hykogami,Heralds of Valhalla,40,61,101,39.6
Razory,Contingent,40,62,102,39.22
Rsqs,Woof Woof,40,74,114,35.09
NIKO,Woof Woof,40,77,117,34.19
Doenza,Judge,40,92,132,30.3
Saskocuu,Pink Monkeys,39,10,49,79.59
AsFaraon,Quinto Imperio,39,12,51,76.47
Sasso505,Panico,39,12,51,76.47
Punsch,Skoggangr,39,14,53,73.58
NuclearNadal,EightFours,39,17,56,69.64
gangplank,Skoggangr,39,17,56,69.64
BarbaOBrabo,Quinto Imperio,39,18,57,68.42
Ridoum,Skoggangr,39,18,57,68.42
TORNATORE,Skoggangr,39,21,60,65.0
evlarus,Heralds of Valhalla,39,23,62,62.9
1KronaStazis1,Skoggangr,39,24,63,61.9
ImeriCQ,Skoggangr,39,24,63,61.9
Twiiisted,A SKILL ISSUE,39,26,65,60.0
L1nTiK,Heralds of Valhalla,39,28,67,58.21
EnjoerMini,Papaoutai,39,30,69,56.52
Jaresca,Judge,39,32,71,54.93
Solo1111,Papaoutai,39,32,71,54.93
Probiotik,G2U,39,33,72,54.17
Retaneau,Une Tradi SVP,39,35,74,52.7
1aes1,Une Tradi SVP,39,36,75,52.0
SPANI,ELYSSIUM X,39,37,76,51.32
Undert4k3r,ELYSSIUM X,39,37,76,51.32
Aebys,Contingent,39,38,77,50.65
xxMiekixx,Contingent,39,38,77,50.65
f404,Clean Kill,39,39,78,50.0
Renektoy62,ANY FIGHT,39,40,79,49.37
Vimako,Heralds of Valhalla,39,40,79,49.37
L3K3,Full Push,39,43,82,47.56
PavletKa,Marauder s,39,43,82,47.56
xShunpoo,Pink Monkeys,39,46,85,45.88
CrazyYandere,G2U,39,48,87,44.83
PenguinDunDeeTV,Clean Kill,39,56,95,41.05
HoIyFather,Lemon Girls,39,57,96,40.62
Claritia,Clean Kill,39,59,98,39.8
XyarusSoul,Clean Kill,39,61,100,39.0
Mirco,Squirtle Squad,39,90,129,30.23
SweetMask,Marauder s,39,99,138,28.26
mizalit,Squirtle Squad,39,121,160,24.38
Mizuqii,Skoggangr,38,9,47,80.85
Kirilla,EightFours,38,13,51,74.51
PukamTrzynastke,A SKILL ISSUE,38,13,51,74.51
Prothaus,Panico,38,14,52,73.08
AlphaDedus,EightFours,38,15,53,71.7
PTGarciaPT,Quinto Imperio,38,15,53,71.7
Boss493,Quinto Imperio,38,16,54,70.37
Dekha,EightFours,38,18,56,67.86
3aegir,EightFours,38,21,59,64.41
Andruha3,Heralds of Valhalla,38,22,60,63.33
Fomora,Grey Knights,38,22,60,63.33
Pinkward,Skoggangr,38,22,60,63.33
Fenixx,Papaoutai,38,23,61,62.3
Ruve,Pink Monkeys,38,24,62,61.29
Flaiton,Ridniy Kray,38,26,64,59.38
Mistros,SURRENDER,38,29,67,56.72
B33swax,A SKILL ISSUE,38,30,68,55.88
LOREdeLORE,Inquisitors,38,30,68,55.88
Amumarla,Inquisitors,38,31,69,55.07
Sharlotka,Heralds of Valhalla,38,32,70,54.29
Makonagets,IM O R D O RI,38,33,71,53.52
Trantios,Inquisitors,38,33,71,53.52
Asuthe,Treasure Hunt,38,34,72,52.78
PositiveMindset,Papaoutai,38,34,72,52.78
SunshineTR,Judge,38,34,72,52.78
YOOSEF,Judge,38,34,72,52.78
Hasanis,Heralds of Valhalla,38,35,73,52.05
Sky,ANNEXIA,38,35,73,52.05
16spb,The Unexpected,38,37,75,50.67
DenhiG,KillJoys,38,39,77,49.35
Lyt,Heralds of Valhalla,38,42,80,47.5
SIRGAMER,EQMS,38,43,81,46.91
lSorakal,Clean Kill,38,43,81,46.91
Didbandit,G2U,38,44,82,46.34
Neswra,Clean Kill,38,45,83,45.78
IVENOMI,Contingent,38,47,85,44.71
TWIXIK,Marauder s,38,50,88,43.18
SouliceYakuza,IM O R D O RI,38,54,92,41.3
HaHaHuman,Lemon Girls,38,56,94,40.43
Qweborion,Marauder s,38,56,94,40.43
BychuCFC,Humble,38,58,96,39.58
GULsAUL,Woof Woof,38,61,99,38.38
AlekseyYober,K F C,38,63,101,37.62
Anzu,Squirtle Squad,38,63,101,37.62
porajenie,K F C,38,64,102,37.25
Akbertobanana,Inquisitors,38,74,112,33.93
Toboe,Contingent,38,81,119,31.93
Xyrax,Humble,38,92,130,29.23
Hekarim,Panico,37,13,50,74.0
Itay,Panico,37,13,50,74.0
Neskej,A SKILL ISSUE,37,15,52,71.15
QrLink,EightFours,37,15,52,71.15
KelMErk,Ridniy Kray,37,16,53,69.81
LFS20806,Skoggangr,37,16,53,69.81
LinXia,EightFours,37,16,53,69.81
O00,Pink Monkeys,37,16,53,69.81
NotScarXD,Full Push,37,17,54,68.52
Sorryforlost,EightFours,37,17,54,68.52
BeIarus,Grey Knights,37,18,55,67.27
Setrus,Heralds of Valhalla,37,18,55,67.27
MellyG,Skoggangr,37,21,58,63.79
ArbitrOS,ANNEXIA,37,22,59,62.71
AntiHealer,The Unexpected,37,24,61,60.66
Callmeh0ney,Inquisitors,37,24,61,60.66
Polkol,Judge,37,26,63,58.73
1unimat,Heralds of Valhalla,37,33,70,52.86
Mamute,M3R Company,37,35,72,51.39
KrasavchikAlbion,Heralds of Valhalla,37,38,75,49.33
HerkkuPylly,Contingent,37,39,76,48.68
Prats,Panico,37,39,76,48.68
Lindvall,Clean Kill,37,41,78,47.44
Klauuss,Contingent,37,43,80,46.25
CrazyLazyFool,VINICIIII,37,45,82,45.12
Leonsito,M3R Company,37,46,83,44.58
Tacky,EQMS,37,48,85,43.53
DeadReam01,Judge,37,49,86,43.02
weakFOX,The Unexpected,37,49,86,43.02
anotherapathy,Overpowering,37,50,87,42.53
aLUCad,Marauder s,37,52,89,41.57
NewMistr,VINICIIII,37,58,95,38.95
All62320,Woof Woof,37,68,105,35.24
BaNuMu,Woof Woof,37,72,109,33.94
mikado38,Woof Woof,37,72,109,33.94
BirISO,No Sex With Ex,37,73,110,33.64
bonrudis,Contingent,37,79,116,31.9
leggenda249,Squirtle Squad,37,99,136,27.21
muzyn,Polska Gildia,37,101,138,26.81
Fraby,Squirtle Squad,37,124,161,22.98
Cartman,Right Side,36,8,44,81.82
CaptainCrok,Full Push,36,10,46,78.26
elpepto,Papaoutai,36,11,47,76.6
Luchinelka,A SKILL ISSUE,36,14,50,72.0
ThePunk,kfir,36,14,50,72.0
OzymandiasOmeN,Quinto Imperio,36,16,52,69.23
Runtz,EightFours,36,16,52,69.23
Sanqrize,Heralds of Valhalla,36,17,53,67.92
BiggyX,Skoggangr,36,18,54,66.67
Orco,Pink Monkeys,36,18,54,66.67
akonn,Skoggangr,36,18,54,66.67
BabyRazor,Ridniy Kray,36,19,55,65.45
Nubinub,kfir,36,19,55,65.45
RichKiwi,EQMS,36,20,56,64.29
Archimedes92000,EightFours,36,23,59,61.02
BomberHarris,JOURNEY TOGETHER,36,23,59,61.02
GearHeadAlex,Skoggangr,36,23,59,61.02
Larmed,Ridniy Kray,36,23,59,61.02
Offence,A SKILL ISSUE,36,23,59,61.02
BUCKMAN23,kfir,36,24,60,60.0
Cuban,Skoggangr,36,24,60,60.0
Tolobes,Disconnect,36,25,61,59.02
Deas,JOURNEY TOGETHER,36,26,62,58.06
OptimumPride,SURRENDER,36,26,62,58.06
PulaLuiDrake,EQMS,36,26,62,58.06
Tetraim,Skoggangr,36,26,62,58.06
Globazo,M3R Company,36,27,63,57.14
Wolfheart,EightFours,36,27,63,57.14
xKobe,Holy Company,36,29,65,55.38
MrWeeeed,Contingent,36,30,66,54.55
Grabz,Une Tradi SVP,36,31,67,53.73
Szczurwiel,SURRENDER,36,32,68,52.94
MizGula,Heralds of Valhalla,36,33,69,52.17
JokerBRT,M3R Company,36,34,70,51.43
rave,G2U,36,34,70,51.43
OldPWNZ,Marauder s,36,36,72,50.0
Potichat,Une Tradi SVP,36,36,72,50.0
Alaymeiz,Stoic,36,37,73,49.32
Judiocastrado,M3R Company,36,37,73,49.32
SchmitziiiTTV,JOURNEY TOGETHER,36,37,73,49.32
SoL9nka,ELYSSIUM X,36,40,76,47.37
T4GraMsSs,Une Tradi SVP,36,40,76,47.37
Si1ach,Inquisitors,36,43,79,45.57
Stikku,EQMS,36,45,81,44.44
s2k2,EQMS,36,45,81,44.44
Kendi2020,ELYSSIUM X,36,47,83,43.37
bzk27,Marauder s,36,50,86,41.86
Z3L,Clean Kill,36,51,87,41.38
KatrinBrouse,Azured,36,54,90,40.0
lDDQD,Papaoutai,36,57,93,38.71
michigunlp,G2U,36,57,93,38.71
Rutharia,Marauder s,36,58,94,38.3
JadeOrLeSmegma,Sevran,36,59,95,37.89
HealingFirstTime,K F C,36,60,96,37.5
PrngoPazdan,Tous Ensemble,36,61,97,37.11
IzwareL,Treasure Hunt,36,63,99,36.36
ol1fashioned,Woof Woof,36,64,100,36.0
Martulalala,VINICIIII,36,68,104,34.62
Thiodor,Woof Woof,36,68,104,34.62
Azawakh,Woof Woof,36,69,105,34.29
ZeWinx,Squirtle Squad,36,69,105,34.29
raychu,KillJoys,36,70,106,33.96
WarEnjoyer,Woof Woof,36,72,108,33.33
Klara0,Woof Woof,36,74,110,32.73
elChacha,Pleasure lair,36,80,116,31.03
LadyWaffIe,Squirtle Squad,36,90,126,28.57
Rexote,Humble,36,90,126,28.57
JAREJA,Woof Woof,36,93,129,27.91
Athena99,Woof Woof,36,94,130,27.69
Hepe,Evil All on Black,36,99,135,26.67
1X9,Right Side,35,10,45,77.78
Aera,Skoggangr,35,12,47,74.47
Boeing1488,Right Side,35,12,47,74.47
Edekk12,SURRENDER,35,17,52,67.31
francostrong,Panico,35,17,52,67.31
xlowiq,Disconnect,35,20,55,63.64
1StUdEnT1,Grey Knights,35,22,57,61.4
NaTToun,Skoggangr,35,22,57,61.4
PLKHNV,Papaoutai,35,22,57,61.4
jikp0ing,ANNEXIA,35,23,58,60.34
ExtractDC,Quinto Imperio,35,25,60,58.33
KinAkira,Judge,35,25,60,58.33
ogeha,Papaoutai,35,27,62,56.45
utKthen,Lacrima,35,29,64,54.69
Zutobass,Clean Kill,35,30,65,53.85
PERDOCHELO,The Unexpected,35,31,66,53.03
Tunny,JOURNEY TOGETHER,35,31,66,53.03
scytheEU,Holy Company,35,31,66,53.03
Arnor,S E N G O K U,35,33,68,51.47
Hooligan,kfir,35,36,71,49.3
alemar,The Unexpected,35,36,71,49.3
ADSKIY1VbISER,Inquisitors,35,37,72,48.61
MoldyFeetEnjoyer,VINICIIII,35,39,74,47.3
kvertiedoodl,Heralds of Valhalla,35,39,74,47.3
pj52526,Clean Kill,35,39,74,47.3
AreTour,Clean Kill,35,41,76,46.05
rayzex228,G2U,35,41,76,46.05
YozgatThePower,Scourge of GOD,35,43,78,44.87
6eCCep9e4HbIu,Marauder s,35,44,79,44.3
Destinyy,Azured,35,46,81,43.21
Reseese,kfir,35,52,87,40.23
Skuff,Marauder s,35,54,89,39.33
ZhabeY,K F C,35,55,90,38.89
inferge,Woof Woof,35,57,92,38.04
ORDUSPOR,Woof Woof,35,62,97,36.08
Licquid,Moros,35,64,99,35.35
WarDuck3,Humble,35,66,101,34.65
NoirBaleze,Sevran,35,74,109,32.11
Kirkych,Squirtle Squad,35,89,124,28.23
Bazouzouz,Squirtle Squad,35,101,136,25.74
Hiryuu,No Sex With Ex,35,117,152,23.03
KeshEnte,Panico,34,7,41,82.93
Laskertep,Quinto Imperio,34,9,43,79.07
xBlack,Panico,34,9,43,79.07
DarknessDragon,Panico,34,10,44,77.27
Clark,Skoggangr,34,13,47,72.34
Michelos,EightFours,34,13,47,72.34
SwordB,Right Side,34,13,47,72.34
KSA,Skoggangr,34,14,48,70.83
pigeonjpeg,Quinto Imperio,34,14,48,70.83
AlphaPT,Quinto Imperio,34,17,51,66.67
Rabbittka,Disconnect,34,17,51,66.67
Zimcim,Skoggangr,34,17,51,66.67
Natsoux,EightFours,34,18,52,65.38
TDI,Quinto Imperio,34,19,53,64.15
BananaPL777,Skoggangr,34,20,54,62.96
L0rdMegatron,Grey Knights,34,20,54,62.96
Ahmaya,Skoggangr,34,21,55,61.82
ZuukoTv,Une Tradi SVP,34,22,56,60.71
S1LVER,Heralds of Valhalla,34,23,57,59.65
Greedys,Papaoutai,34,25,59,57.63
ZvZrat,Right Side,34,26,60,56.67
mehmetkaraamli,Holy Company,34,27,61,55.74
Wizarderisss,Skoggangr,34,28,62,54.84
Liink,G2U,34,29,63,53.97
Xakuoru,Ridniy Kray,34,29,63,53.97
Salamandeer,Marauder s,34,30,64,53.12
ProtoDemon,S E N G O K U,34,31,65,52.31
grinch01,Overpowering,34,32,66,51.52
Madara61,Judge,34,34,68,50.0
Bottleof,ELYSSIUM X,34,35,69,49.28
KURUCAS,Judge,34,35,69,49.28
randomik,G2U,34,35,69,49.28
SPERMEZEU,EQMS,34,36,70,48.57
CaptainxEren,EQMS,34,37,71,47.89
Krokodil332,S E N G O K U,34,37,71,47.89
Gazro,KillJoys,34,38,72,47.22
Mkengo,EQMS,34,38,72,47.22
B3rgam0,EQMS,34,39,73,46.58
Dianagls,JOURNEY TOGETHER,34,41,75,45.33
GreedyFarm,G2U,34,41,75,45.33
KUR4LSIZ,EightFours,34,41,75,45.33
Sorarin,Clean Kill,34,41,75,45.33
YourBuddy,Skoggangr,34,41,75,45.33
Messo,ANY FIGHT,34,42,76,44.74
Adry,Azured,34,45,79,43.04
Shad1997,Sevran,34,46,80,42.5
MetalPocok,Contingent,34,47,81,41.98
Salchipapita,Overpowering,34,47,81,41.98
Coryton,K F C,34,50,84,40.48
KingCrazy,Clean Kill,34,50,84,40.48
Standby,Sevran,34,50,84,40.48
Volinico,Marauder s,34,51,85,40.0
LovelySenpai,K F C,34,53,87,39.08
PochemArbuzz,IM O R D O RI,34,53,87,39.08
mahvoluban23,Clean Kill,34,55,89,38.2
Fahrenheit,Moros,34,58,92,36.96
getsomesmoke,Contingent,34,58,92,36.96
stervochka345,Marauder s,34,61,95,35.79
Dannik,Squirtle Squad,34,62,96,35.42
Isselele,Woof Woof,34,68,102,33.33
Veku,EQMS,34,70,104,32.69
Analnywlam,Moros,34,77,111,30.63
cUga,Papaoutai,34,77,111,30.63
ElFamez,Panico,33,5,38,86.84
LUXORMACHINE,Panico,33,8,41,80.49
Fa2m,Ridniy Kray,33,10,43,76.74
Makokiss,Full Push,33,10,43,76.74
ToxicBlade,Panico,33,11,44,75.0
MightyHeir,Skoggangr,33,14,47,70.21
Bisc8,Panico,33,15,48,68.75
Gemibatirann,Pink Monkeys,33,15,48,68.75
Rize,Skoggangr,33,15,48,68.75
XamaralX,Quinto Imperio,33,15,48,68.75
untilex,Disconnect,33,15,48,68.75
Tatakal,giant panda,33,16,49,67.35
Akiragh,EightFours,33,17,50,66.0
Kalinov,Grey Knights,33,18,51,64.71
DevinTownsend,Pink Monkeys,33,19,52,63.46
Potato6026,Treasure Hunt,33,21,54,61.11
G14C0NE,Holy Company,33,22,55,60.0
Kylerr,Lacrima,33,22,55,60.0
LELOLOVER,Quinto Imperio,33,24,57,57.89
MortStory,EightFours,33,24,57,57.89
KOMANDO35,Lacrima,33,25,58,56.9
Sanyakbk,Heralds of Valhalla,33,26,59,55.93
Ekxbri,G2U,33,27,60,55.0
xDxDq,ANNEXIA,33,28,61,54.1
kKokSs,IM O R D O RI,33,29,62,53.23
Akameuhhhh,ANY FIGHT,33,30,63,52.38
PandaRum,Holy Company,33,30,63,52.38
RoflanGuldan,G2U,33,30,63,52.38
TonyGPS,ANY FIGHT,33,30,63,52.38
dudya,Inquisitors,33,31,64,51.56
chripochek,The Unexpected,33,33,66,50.0
DarkRage,KillJoys,33,35,68,48.53
Infactor,EQMS,33,35,68,48.53
Ttaywz,ANY FIGHT,33,35,68,48.53
UtkuTheToxic,VINICIIII,33,35,68,48.53
09fantome,Sevran,33,36,69,47.83
chushpan999lvl,Inquisitors,33,36,69,47.83
ProDreeStock,KillJoys,33,37,70,47.14
Aspire,Heralds of Valhalla,33,38,71,46.48
MrAnanas,Marauder s,33,39,72,45.83
Absolemy,Heralds of Valhalla,33,40,73,45.21
Bloody160,Contingent,33,41,74,44.59
Katzengold,Clean Kill,33,41,74,44.59
o0Mako0o,Contingent,33,41,74,44.59
BARIGA,Marauder s,33,42,75,44.0
CptMarshl,Clean Kill,33,42,75,44.0
SanderYES,Clean Kill,33,43,76,43.42
rapiide,ANY FIGHT,33,43,76,43.42
svytoq,Tous Ensemble,33,43,76,43.42
IC3PEAK,Stoic,33,45,78,42.31
Sentus,Clean Kill,33,45,78,42.31
5000MSCaller,Squirtle Squad,33,47,80,41.25
Nimezida,Lemon Girls,33,50,83,39.76
LilJonathan,Woof Woof,33,52,85,38.82
Wabbajack,K F C,33,54,87,37.93
MagicNich,Clean Kill,33,55,88,37.5
Marbel,Polska Gildia,33,57,90,36.67
Zemkaa,Pleasure lair,33,60,93,35.48
ExeN,Polska Gildia,33,63,96,34.38
DeJavume,Woof Woof,33,64,97,34.02
Nazria,G2U,33,64,97,34.02
frag,Woof Woof,33,86,119,27.73
HAHALOLXD,Moros,33,96,129,25.58
NexstYouTube,Right Side,32,11,43,74.42
13fingers,Papaoutai,32,12,44,72.73
Bowl0fSoup,Panico,32,12,44,72.73
Heracleum,Ridniy Kray,32,12,44,72.73
Chilien,EightFours,32,13,45,71.11
Metames,kfir,32,13,45,71.11
Enerzzy,Papaoutai,32,14,46,69.57
ZanCio,Panico,32,16,48,66.67
EZMODE,Papaoutai,32,17,49,65.31
SneakFreak,Right Side,32,17,49,65.31
Aarthenia,Judge,32,20,52,61.54
Concvest,G2U,32,22,54,59.26
Blast,G2U,32,23,55,58.18
Mang0g0,Contingent,32,23,55,58.18
Kayzen357,Une Tradi SVP,32,25,57,56.14
NicoAYD,Une Tradi SVP,32,25,57,56.14
Rotozeus,ANNEXIA,32,26,58,55.17
SuchyLeszek,Disconnect,32,27,59,54.24
Sarafan,IM O R D O RI,32,28,60,53.33
ZBUK73,ANNEXIA,32,28,60,53.33
lucky517,Contingent,32,28,60,53.33
VladCzi,The Unexpected,32,29,61,52.46
Boggins,kfir,32,30,62,51.61
Welpek,Heralds of Valhalla,32,30,62,51.61
incubus17man,Inquisitors,32,31,63,50.79
indi159,M3R Company,32,32,64,50.0
ProdigyESP,M3R Company,32,33,65,49.23
BrokenWorker,Papaoutai,32,34,66,48.48
kabanKing,Marauder s,32,35,67,47.76
ISERPI,IM O R D O RI,32,36,68,47.06
PRIGOZHINJENEK,Papaoutai,32,36,68,47.06
valente11,VINICIIII,32,36,68,47.06
BigaMot,Inquisitors,32,37,69,46.38
DarknessPoulet,ANY FIGHT,32,38,70,45.71
Efidrinka,G2U,32,39,71,45.07
Batazgul,Sevran,32,41,73,43.84
Twane,Contingent,32,42,74,43.24
BesheniyGold,Azured,32,46,78,41.03
wooodenPC,Disconnect,32,46,78,41.03
ImAce,Sevran,32,50,82,39.02
Tamma,cocorrico,32,54,86,37.21
H0NGK0NG,Contingent,32,55,87,36.78
Shmuggler,Clean Kill,32,55,87,36.78
Yarinek,Tous Ensemble,32,55,87,36.78
Metimin,Fuego,32,56,88,36.36
DBreadman,Clean Kill,32,58,90,35.56
FeroxTR,Woof Woof,32,60,92,34.78
Notkellogius,Contingent,32,61,93,34.41
Adolf14,WarTag UA,32,62,94,34.04
Matthias,Fuego,32,72,104,30.77
NilfDragon,The Unexpected,32,74,106,30.19
SkillGun,Humble,32,81,113,28.32
SignalSavvy,Cape Dancers,32,83,115,27.83
Attooo,Scourge of GOD,32,85,117,27.35
Mojou,Squirtle Squad,32,96,128,25.0
Gandja,Skoggangr,31,8,39,79.49
